timestamp,Bx,By,Bz,B_total
2026-06-07 01:45:00,20183.8,899.01,44669.69,49025.91
2026-06-07 01:46:00,20183.78,898.81,44669.61,49025.84
2026-06-07 01:47:00,20183.66,898.99,44669.56,49025.75
2026-06-07 01:48:00,20183.85,899.08,44669.53,49025.79
2026-06-07 01:49:00,20184.06,899.08,44669.47,49025.83
2026-06-07 01:50:00,20184.03,899.05,44669.43,49025.78
2026-06-07 01:51:00,20183.83,899.35,44669.34,49025.63
2026-06-07 01:52:00,20183.69,899.26,44669.26,49025.5
2026-06-07 01:53:00,20183.57,898.86,44669.39,49025.56
2026-06-07 01:54:00,20182.98,898.54,44669.44,49025.34
2026-06-07 01:55:00,20182.28,898.52,44669.51,49025.11
2026-06-07 01:56:00,20182.01,898.79,44669.47,49024.97
2026-06-07 01:57:00,20182.0,898.8,44669.47,49024.97
2026-06-07 01:58:00,20181.93,898.75,44669.47,49024.94
2026-06-07 01:59:00,20181.85,898.29,44669.53,49024.94
2026-06-07 02:00:00,20182.23,897.29,44669.77,49025.3
2026-06-07 02:01:00,20182.63,896.02,44670.08,49025.73
2026-06-07 02:02:00,20182.57,895.41,44670.22,49025.81
2026-06-07 02:03:00,20182.29,895.34,44670.15,49025.65
2026-06-07 02:04:00,20182.5,894.29,44670.36,49025.9
2026-06-07 02:05:00,20182.65,893.22,44670.59,49026.15
2026-06-07 02:06:00,20182.16,892.95,44670.66,49026.02
2026-06-07 02:07:00,20181.98,892.86,44670.54,49025.84
2026-06-07 02:08:00,20181.78,892.5,44670.48,49025.7
2026-06-07 02:09:00,20181.65,891.31,44670.75,49025.86
2026-06-07 02:10:00,20180.66,890.65,44670.85,49025.55
2026-06-07 02:11:00,20179.75,890.25,44671.02,49025.32
2026-06-07 02:12:00,20178.61,890.08,44670.99,49024.82
2026-06-07 02:13:00,20177.75,889.67,44671.08,49024.54
2026-06-07 02:14:00,20177.25,889.46,44671.16,49024.4
2026-06-07 02:15:00,20176.71,889.2,44671.05,49024.1
2026-06-07 02:16:00,20176.17,889.14,44671.05,49023.88
2026-06-07 02:17:00,20176.2,888.63,44671.08,49023.91
2026-06-07 02:18:00,20176.37,887.88,44671.28,49024.15
2026-06-07 02:19:00,20176.06,887.76,44671.26,49023.99
2026-06-07 02:20:00,20176.79,887.63,44671.24,49024.27
2026-06-07 02:21:00,20177.01,887.94,44670.95,49024.1
2026-06-07 02:22:00,20176.87,888.26,44670.68,49023.82
2026-06-07 02:23:00,20177.0,888.35,44670.52,49023.72
2026-06-07 02:24:00,20177.16,888.2,44670.39,49023.66
2026-06-07 02:25:00,20176.85,888.45,44670.22,49023.39
2026-06-07 02:26:00,20176.97,888.59,44670.08,49023.32
2026-06-07 02:27:00,20177.39,888.22,44670.12,49023.53
2026-06-07 02:28:00,20177.68,888.33,44670.07,49023.59
2026-06-07 02:29:00,20177.7,888.72,44669.85,49023.39
2026-06-07 02:30:00,20178.29,888.89,44669.76,49023.56
2026-06-07 02:31:00,20179.31,889.25,44669.62,49023.86
2026-06-07 02:32:00,20180.61,889.2,44669.49,49024.26
2026-06-07 02:33:00,20180.46,889.53,44669.31,49024.04
2026-06-07 02:34:00,20181.42,889.03,44669.31,49024.42
2026-06-07 02:35:00,20183.34,887.86,44669.69,49025.53
2026-06-07 02:36:00,20184.44,886.57,44669.84,49026.09
2026-06-07 02:37:00,20183.11,886.88,44669.81,49025.52
2026-06-07 02:38:00,20182.98,886.33,44669.85,49025.5
2026-06-07 02:39:00,20183.33,886.87,44669.8,49025.62
2026-06-07 02:40:00,20185.2,886.74,44669.85,49026.42
2026-06-07 02:41:00,20186.11,887.03,44669.6,49026.57
2026-06-07 02:42:00,20186.53,888.1,44669.21,49026.4
2026-06-07 02:43:00,20186.86,889.11,44668.78,49026.15
2026-06-07 02:44:00,20186.89,889.92,44668.47,49025.9
2026-06-07 02:45:00,20186.95,890.56,44668.24,49025.74
2026-06-07 02:46:00,20187.1,890.76,44668.22,49025.78
2026-06-07 02:47:00,20186.86,891.21,44668.17,49025.64
2026-06-07 02:48:00,20186.55,891.87,44668.09,49025.45
2026-06-07 02:49:00,20186.11,892.38,44668.01,49025.2
2026-06-07 02:50:00,20185.71,892.51,44668.06,49025.09
2026-06-07 02:51:00,20185.54,892.84,44668.18,49025.13
2026-06-07 02:52:00,20185.38,893.35,44668.12,49025.03
2026-06-07 02:53:00,20184.93,893.81,44668.03,49024.77
2026-06-07 02:54:00,20184.51,894.13,44668.04,49024.62
2026-06-07 02:55:00,20184.07,894.3,44668.01,49024.42
2026-06-07 02:56:00,20184.05,894.18,44668.16,49024.53
2026-06-07 02:57:00,20183.88,894.29,44668.14,49024.47
2026-06-07 02:58:00,20184.09,894.76,44668.15,49024.57
2026-06-07 02:59:00,20184.15,894.8,44668.11,49024.56
2026-06-07 03:00:00,20184.08,894.59,44668.17,49024.59
2026-06-07 03:01:00,20183.77,894.27,44668.2,49024.5
2026-06-07 03:02:00,20183.08,894.37,44668.34,49024.34
2026-06-07 03:03:00,20182.31,894.71,44668.4,49024.07
2026-06-07 03:04:00,20181.53,895.35,44668.37,49023.73
2026-06-07 03:05:00,20181.62,895.41,44668.46,49023.86
2026-06-07 03:06:00,20181.83,895.46,44668.56,49024.02
2026-06-07 03:07:00,20182.06,895.34,44668.57,49024.14
2026-06-07 03:08:00,20182.13,895.31,44668.6,49024.21
2026-06-07 03:09:00,20181.68,895.34,44668.66,49024.07
2026-06-07 03:10:00,20181.07,895.55,44668.78,49023.93
2026-06-07 03:11:00,20180.99,895.82,44668.83,49023.94
2026-06-07 03:12:00,20181.06,895.72,44668.87,49024.0
2026-06-07 03:13:00,20180.8,895.74,44668.98,49023.99
2026-06-07 03:14:00,20180.5,896.35,44669.04,49023.93
2026-06-07 03:15:00,20180.69,897.24,44668.92,49023.91
2026-06-07 03:16:00,20181.02,897.69,44668.87,49024.01
2026-06-07 03:17:00,20181.52,897.92,44668.84,49024.2
2026-06-07 03:18:00,20181.76,897.74,44668.83,49024.29
2026-06-07 03:19:00,20181.77,897.57,44668.99,49024.42
2026-06-07 03:20:00,20181.61,898.14,44669.02,49024.39
2026-06-07 03:21:00,20181.56,898.38,44669.07,49024.41
2026-06-07 03:22:00,20181.2,898.86,44669.08,49024.29
2026-06-07 03:23:00,20181.26,899.28,44669.06,49024.31
2026-06-07 03:24:00,20181.79,899.54,44669.17,49024.62
2026-06-07 03:25:00,20182.28,899.5,44669.24,49024.9
2026-06-07 03:26:00,20182.14,899.27,44669.31,49024.89
2026-06-07 03:27:00,20182.22,898.98,44669.43,49025.03
2026-06-07 03:28:00,20182.15,898.59,44669.66,49025.2
2026-06-07 03:29:00,20181.2,899.5,44669.63,49024.81
2026-06-07 03:30:00,20180.93,900.69,44669.56,49024.66
2026-06-07 03:31:00,20181.08,900.99,44669.49,49024.69
2026-06-07 03:32:00,20181.44,900.76,44669.62,49024.94
2026-06-07 03:33:00,20181.98,900.08,44669.9,49025.39
2026-06-07 03:34:00,20182.08,899.71,44670.11,49025.61
2026-06-07 03:35:00,20181.65,900.28,44670.12,49025.46
2026-06-07 03:36:00,20181.16,901.01,44670.08,49025.24
2026-06-07 03:37:00,20181.22,901.06,44670.14,49025.35
2026-06-07 03:38:00,20181.63,900.77,44670.35,49025.7
2026-06-07 03:39:00,20182.28,900.38,44670.57,49026.14
2026-06-07 03:40:00,20182.77,900.53,44670.6,49026.37
2026-06-07 03:41:00,20182.89,900.94,44670.58,49026.42
2026-06-07 03:42:00,20182.96,901.26,44670.6,49026.46
2026-06-07 03:43:00,20183.29,900.99,44670.77,49026.74
2026-06-07 03:44:00,20183.09,900.76,44670.77,49026.65
2026-06-07 03:45:00,20182.76,901.09,44670.78,49026.53
2026-06-07 03:46:00,20182.28,901.6,44670.76,49026.33
2026-06-07 03:47:00,20182.07,902.3,44670.68,49026.19
2026-06-07 03:48:00,20182.22,902.6,44670.77,49026.34
2026-06-07 03:49:00,20182.68,902.51,44670.85,49026.58
2026-06-07 03:50:00,20183.58,902.17,44671.02,49027.1
2026-06-07 03:51:00,20184.3,901.42,44671.29,49027.63
2026-06-07 03:52:00,20184.0,901.71,44671.25,49027.47
2026-06-07 03:53:00,20183.47,902.76,44671.02,49027.06
2026-06-07 03:54:00,20183.37,903.46,44670.91,49026.94
2026-06-07 03:55:00,20183.09,904.17,44670.84,49026.76
2026-06-07 03:56:00,20183.21,904.76,44670.84,49026.83
2026-06-07 03:57:00,20183.31,905.4,44670.72,49026.8
2026-06-07 03:58:00,20183.57,905.66,44670.77,49026.94
2026-06-07 03:59:00,20183.87,905.57,44670.89,49027.15
2026-06-07 04:00:00,20184.16,905.14,44671.15,49027.5
2026-06-07 04:01:00,20184.5,905.29,44671.24,49027.73
2026-06-07 04:02:00,20184.91,905.14,44671.32,49027.96
2026-06-07 04:03:00,20185.01,905.04,44671.37,49028.03
2026-06-07 04:04:00,20184.88,905.12,44671.46,49028.06
2026-06-07 04:05:00,20184.52,905.81,44671.31,49027.79
2026-06-07 04:06:00,20184.71,906.12,44671.3,49027.86
2026-06-07 04:07:00,20184.91,906.34,44671.33,49027.99
2026-06-07 04:08:00,20185.13,906.33,44671.35,49028.1
2026-06-07 04:09:00,20185.22,906.28,44671.39,49028.17
2026-06-07 04:10:00,20185.4,906.54,44671.44,49028.28
2026-06-07 04:11:00,20185.33,906.99,44671.36,49028.19
2026-06-07 04:12:00,20185.43,907.14,44671.32,49028.19
2026-06-07 04:13:00,20185.79,906.63,44671.43,49028.44
2026-06-07 04:14:00,20185.86,906.33,44671.64,49028.63
2026-06-07 04:15:00,20185.67,906.43,44671.67,49028.58
2026-06-07 04:16:00,20185.62,906.9,44671.52,49028.43
2026-06-07 04:17:00,20185.59,907.26,44671.36,49028.27
2026-06-07 04:18:00,20185.8,907.32,44671.38,49028.38
2026-06-07 04:19:00,20185.91,907.52,44671.39,49028.43
2026-06-07 04:20:00,20185.93,908.0,44671.28,49028.35
2026-06-07 04:21:00,20185.92,908.59,44671.07,49028.18
2026-06-07 04:22:00,20186.18,908.5,44671.15,49028.37
2026-06-07 04:23:00,20186.0,908.85,44671.12,49028.27
2026-06-07 04:24:00,20186.18,909.18,44671.06,49028.29
2026-06-07 04:25:00,20186.52,909.07,44671.07,49028.44
2026-06-07 04:26:00,20186.72,908.52,44671.31,49028.73
2026-06-07 04:27:00,20186.19,909.34,44671.15,49028.39
2026-06-07 04:28:00,20186.13,910.22,44670.96,49028.22
2026-06-07 04:29:00,20186.32,910.82,44670.84,49028.18
2026-06-07 04:30:00,20186.46,910.73,44670.84,49028.25
2026-06-07 04:31:00,20186.32,910.38,44670.81,49028.16
2026-06-07 04:32:00,20186.07,910.47,44670.89,49028.11
2026-06-07 04:33:00,20185.85,910.88,44670.93,49028.07
2026-06-07 04:34:00,20185.32,911.79,44670.64,49027.61
2026-06-07 04:35:00,20185.34,912.28,44670.54,49027.56
2026-06-07 04:36:00,20185.87,912.22,44670.57,49027.8
2026-06-07 04:37:00,20186.04,911.69,44670.68,49027.97
2026-06-07 04:38:00,20186.27,910.87,44670.98,49028.29
2026-06-07 04:39:00,20186.24,910.51,44671.09,49028.38
2026-06-07 04:40:00,20186.14,910.24,44671.07,49028.31
2026-06-07 04:41:00,20186.33,910.05,44671.19,49028.49
2026-06-07 04:42:00,20186.59,910.32,44671.2,49028.62
2026-06-07 04:43:00,20186.5,910.06,44671.01,49028.4
2026-06-07 04:44:00,20186.62,909.79,44671.07,49028.51
2026-06-07 04:45:00,20186.49,910.0,44671.19,49028.56
2026-06-07 04:46:00,20186.36,910.04,44671.04,49028.37
2026-06-07 04:47:00,20186.33,910.18,44671.0,49028.33
2026-06-07 04:48:00,20186.26,910.52,44670.93,49028.25
2026-06-07 04:49:00,20186.55,910.48,44671.0,49028.42
2026-06-07 04:50:00,20186.59,910.03,44670.78,49028.24
2026-06-07 04:51:00,20186.89,910.1,44671.01,49028.57
2026-06-07 04:52:00,20186.77,909.96,44670.97,49028.48
2026-06-07 04:53:00,20186.92,909.68,44671.03,49028.59
2026-06-07 04:54:00,20186.88,909.26,44671.11,49028.64
2026-06-07 04:55:00,20186.75,908.98,44671.25,49028.7
2026-06-07 04:56:00,20186.77,909.44,44671.18,49028.65
2026-06-07 04:57:00,20186.86,909.5,44671.14,49028.67
2026-06-07 04:58:00,20187.06,908.69,44671.42,49028.99
2026-06-07 04:59:00,20186.69,908.77,44671.42,49028.84
2026-06-07 05:00:00,20186.31,909.31,44671.21,49028.5
2026-06-07 05:01:00,20186.56,909.27,44671.33,49028.75
2026-06-07 05:02:00,20186.33,908.77,44671.32,49028.66
2026-06-07 05:03:00,20186.44,908.09,44671.41,49028.79
2026-06-07 05:04:00,20186.44,908.45,44671.44,49028.81
2026-06-07 05:05:00,20186.59,908.6,44671.23,49028.69
2026-06-07 05:06:00,20186.32,908.99,44671.14,49028.5
2026-06-07 05:07:00,20186.62,909.13,44671.28,49028.78
2026-06-07 05:08:00,20186.38,909.08,44671.18,49028.51
2026-06-07 05:09:00,20186.41,909.36,44671.19,49028.52
2026-06-07 05:10:00,20186.48,909.38,44671.09,49028.48
2026-06-07 05:11:00,20186.47,909.31,44671.02,49028.44
2026-06-07 05:12:00,20186.62,909.37,44671.22,49028.68
2026-06-07 05:13:00,20187.11,910.11,44671.29,49028.94
2026-06-07 05:14:00,20187.78,908.06,44671.39,49029.29
2026-06-07 05:15:00,20188.1,906.84,44671.92,49029.85
2026-06-07 05:16:00,20187.89,906.84,44671.91,49029.76
2026-06-07 05:17:00,20187.36,907.33,44671.81,49029.47
2026-06-07 05:18:00,20187.35,908.03,44671.51,49029.19
2026-06-07 05:19:00,20187.62,908.86,44671.29,49029.12
2026-06-07 05:20:00,20187.91,909.1,44671.33,49029.27
2026-06-07 05:21:00,20188.04,909.12,44671.44,49029.41
2026-06-07 05:22:00,20187.8,909.63,44671.4,49029.27
2026-06-07 05:23:00,20187.65,909.52,44671.03,49028.87
2026-06-07 05:24:00,20188.11,909.38,44671.37,49029.4
2026-06-07 05:25:00,20188.2,909.29,44671.46,49029.52
2026-06-07 05:26:00,20188.06,910.15,44671.25,49029.27
2026-06-07 05:27:00,20187.95,910.55,44671.06,49029.07
2026-06-07 05:28:00,20188.29,910.68,44671.31,49029.42
2026-06-07 05:29:00,20187.92,910.84,44671.21,49029.19
2026-06-07 05:30:00,20187.58,911.31,44671.17,49029.04
2026-06-07 05:31:00,20187.42,912.06,44671.05,49028.85
2026-06-07 05:32:00,20187.48,913.0,44670.79,49028.66
2026-06-07 05:33:00,20187.6,913.32,44670.71,49028.63
2026-06-07 05:34:00,20187.52,913.97,44670.61,49028.53
2026-06-07 05:35:00,20187.23,914.29,44670.59,49028.42
2026-06-07 05:36:00,20187.11,914.95,44670.42,49028.21
2026-06-07 05:37:00,20187.25,914.74,44670.4,49028.24
2026-06-07 05:38:00,20187.36,914.41,44670.85,49028.69
2026-06-07 05:39:00,20186.93,914.39,44670.87,49028.51
2026-06-07 05:40:00,20186.53,915.02,44670.88,49028.43
2026-06-07 05:41:00,20186.94,914.57,44671.11,49028.79
2026-06-07 05:42:00,20186.65,913.9,44671.29,49028.8
2026-06-07 05:43:00,20186.35,914.14,44671.35,49028.73
2026-06-07 05:44:00,20186.29,914.12,44671.45,49028.8
2026-06-07 05:45:00,20186.36,914.03,44671.38,49028.8
2026-06-07 05:46:00,20186.37,913.89,44671.43,49028.87
2026-06-07 05:47:00,20186.31,914.15,44671.98,49029.3
2026-06-07 05:48:00,20185.27,914.25,44671.54,49028.49
2026-06-07 05:49:00,20185.01,915.11,44671.52,49028.36
2026-06-07 05:50:00,20184.97,915.4,44671.5,49028.33
2026-06-07 05:51:00,20184.71,915.0,44671.45,49028.2
2026-06-07 05:52:00,20184.73,913.96,44672.18,49028.83
2026-06-07 05:53:00,20183.74,913.6,44672.43,49028.65
2026-06-07 05:54:00,20183.17,914.29,44672.45,49028.45
2026-06-07 05:55:00,20182.64,914.87,44672.34,49028.16
2026-06-07 05:56:00,20182.26,915.48,44672.28,49027.99
2026-06-07 05:57:00,20181.74,915.49,44672.29,49027.79
2026-06-07 05:58:00,20181.36,916.07,44672.37,49027.69
2026-06-07 05:59:00,20181.7,916.46,44672.45,49027.91
2026-06-07 06:00:00,20182.29,915.22,44672.84,49028.48
2026-06-07 06:01:00,20182.31,914.48,44673.2,49028.78
2026-06-07 06:02:00,20182.07,915.08,44673.22,49028.73
2026-06-07 06:03:00,20181.53,915.78,44673.0,49028.32
2026-06-07 06:04:00,20181.42,916.82,44672.72,49028.02
2026-06-07 06:05:00,20181.72,917.38,44672.72,49028.16
2026-06-07 06:06:00,20181.64,918.07,44672.44,49027.88
2026-06-07 06:07:00,20181.42,918.07,44672.22,49027.61
2026-06-07 06:08:00,20181.17,918.23,44672.17,49027.47
2026-06-07 06:09:00,20180.76,918.64,44672.18,49027.29
2026-06-07 06:10:00,20180.66,919.25,44671.86,49026.98
2026-06-07 06:11:00,20180.97,918.38,44672.2,49027.4
2026-06-07 06:12:00,20181.25,917.61,44672.4,49027.68
2026-06-07 06:13:00,20181.33,917.35,44672.59,49027.9
2026-06-07 06:14:00,20181.38,917.45,44672.67,49027.99
2026-06-07 06:15:00,20181.42,916.12,44672.84,49028.13
2026-06-07 06:16:00,20180.97,915.84,44672.99,49028.09
2026-06-07 06:17:00,20180.63,916.55,44673.12,49028.07
2026-06-07 06:18:00,20180.16,916.59,44673.09,49027.86
2026-06-07 06:19:00,20180.77,915.95,44673.54,49028.52
2026-06-07 06:20:00,20180.97,915.6,44673.84,49028.84
2026-06-07 06:21:00,20181.01,915.13,44674.02,49029.01
2026-06-07 06:22:00,20180.86,915.3,44673.98,49028.92
2026-06-07 06:23:00,20180.41,915.75,44673.9,49028.67
2026-06-07 06:24:00,20180.27,916.0,44673.83,49028.57
2026-06-07 06:25:00,20180.53,915.38,44673.94,49028.79
2026-06-07 06:26:00,20180.93,915.12,44674.05,49029.04
2026-06-07 06:27:00,20181.14,915.57,44673.97,49029.05
2026-06-07 06:28:00,20181.02,916.28,44673.79,49028.84
2026-06-07 06:29:00,20181.63,915.95,44673.9,49029.19
2026-06-07 06:30:00,20181.15,915.85,44673.72,49028.85
2026-06-07 06:31:00,20180.9,915.9,44673.66,49028.68
2026-06-07 06:32:00,20181.49,915.93,44673.87,49029.1
2026-06-07 06:33:00,20181.85,916.32,44673.67,49029.07
2026-06-07 06:34:00,20182.25,916.56,44673.65,49029.22
2026-06-07 06:35:00,20182.01,916.5,44673.56,49029.05
2026-06-07 06:36:00,20181.07,917.31,44673.13,49028.31
2026-06-07 06:37:00,20181.19,917.71,44672.98,49028.22
2026-06-07 06:38:00,20182.14,918.36,44673.12,49028.75
2026-06-07 06:39:00,20182.23,919.08,44672.74,49028.44
2026-06-07 06:40:00,20182.02,919.81,44672.43,49028.06
2026-06-07 06:41:00,20182.3,919.87,44672.66,49028.38
2026-06-07 06:42:00,20182.05,919.71,44672.49,49028.14
2026-06-07 06:43:00,20182.5,919.26,44672.84,49028.62
2026-06-07 06:44:00,20182.1,919.72,44672.62,49028.26
2026-06-07 06:45:00,20181.99,919.98,44672.62,49028.22
2026-06-07 06:46:00,20182.05,920.34,44672.57,49028.22
2026-06-07 06:47:00,20181.97,920.32,44672.61,49028.22
2026-06-07 06:48:00,20182.1,920.29,44672.85,49028.51
2026-06-07 06:49:00,20182.68,920.37,44672.67,49028.56
2026-06-07 06:50:00,20182.51,920.24,44672.64,49028.43
2026-06-07 06:51:00,20182.18,920.14,44672.65,49028.32
2026-06-07 06:52:00,20182.36,920.56,44672.83,49028.56
2026-06-07 06:53:00,20182.02,920.72,44672.8,49028.4
2026-06-07 06:54:00,20182.17,920.8,44672.82,49028.5
2026-06-07 06:55:00,20182.17,920.62,44672.85,49028.5
2026-06-07 06:56:00,20182.2,920.3,44673.2,49028.83
2026-06-07 06:57:00,20181.75,920.55,44673.11,49028.58
2026-06-07 06:58:00,20181.53,921.48,44672.92,49028.32
2026-06-07 06:59:00,20181.51,921.78,44672.59,49028.02
2026-06-07 07:00:00,20182.04,921.17,44673.05,49028.65
2026-06-07 07:01:00,20181.75,921.2,44673.39,49028.83
2026-06-07 07:02:00,20181.44,921.48,44673.24,49028.58
2026-06-07 07:03:00,20181.08,921.92,44673.12,49028.34
2026-06-07 07:04:00,20180.78,922.33,44673.11,49028.21
2026-06-07 07:05:00,20180.73,922.92,44672.92,49028.04
2026-06-07 07:06:00,20180.67,923.18,44672.72,49027.86
2026-06-07 07:07:00,20180.48,922.87,44673.01,49028.03
2026-06-07 07:08:00,20180.38,923.04,44673.15,49028.11
2026-06-07 07:09:00,20180.86,923.29,44673.12,49028.28
2026-06-07 07:10:00,20180.77,923.69,44673.07,49028.18
2026-06-07 07:11:00,20180.89,923.54,44673.14,49028.31
2026-06-07 07:12:00,20180.28,924.2,44673.03,49027.98
2026-06-07 07:13:00,20180.39,924.89,44673.06,49028.09
2026-06-07 07:14:00,20180.2,925.96,44672.74,49027.73
2026-06-07 07:15:00,20180.68,925.75,44672.66,49027.83
