timestamp,Bx,By,Bz,B_total
2026-08-18 07:13:00,20190.84,936.18,44665.62,49025.99
2026-08-18 07:14:00,20191.06,935.94,44666.01,49026.42
2026-08-18 07:15:00,20191.0,936.91,44666.05,49026.45
2026-08-18 07:16:00,20190.97,937.5,44665.83,49026.26
2026-08-18 07:17:00,20190.81,937.78,44665.79,49026.15
2026-08-18 07:18:00,20190.01,938.53,44665.7,49025.75
2026-08-18 07:19:00,20190.88,938.0,44665.72,49026.11
2026-08-18 07:20:00,20191.26,936.8,44666.01,49026.52
2026-08-18 07:21:00,20190.71,936.63,44666.37,49026.6
2026-08-18 07:22:00,20190.07,937.08,44666.17,49026.18
2026-08-18 07:23:00,20190.78,935.87,44666.48,49026.77
2026-08-18 07:24:00,20189.46,937.98,44666.15,49025.92
2026-08-18 07:25:00,20188.94,938.84,44665.63,49025.25
2026-08-18 07:26:00,20189.39,938.18,44665.46,49025.27
2026-08-18 07:27:00,20189.6,937.34,44665.94,49025.78
2026-08-18 07:28:00,20190.53,935.65,44666.82,49026.95
2026-08-18 07:29:00,20189.97,937.63,44666.8,49026.69
2026-08-18 07:30:00,20187.24,942.47,44664.64,49023.7
2026-08-18 07:31:00,20187.22,943.66,44664.06,49023.23
2026-08-18 07:32:00,20187.92,941.62,44664.7,49024.05
2026-08-18 07:33:00,20188.5,939.67,44665.44,49024.94
2026-08-18 07:34:00,20189.27,938.18,44666.42,49026.13
2026-08-18 07:35:00,20188.3,940.29,44666.2,49025.54
2026-08-18 07:36:00,20188.56,940.52,44665.86,49025.36
2026-08-18 07:37:00,20189.44,938.84,44666.44,49026.21
2026-08-18 07:38:00,20188.4,938.6,44666.6,49025.92
2026-08-18 07:39:00,20187.69,939.36,44666.66,49025.7
2026-08-18 07:40:00,20187.25,938.73,44666.56,49025.41
2026-08-18 07:41:00,20186.19,938.97,44666.39,49024.83
2026-08-18 07:42:00,20184.97,939.98,44666.17,49024.14
2026-08-18 07:43:00,20184.11,940.13,44665.82,49023.48
2026-08-18 07:44:00,20183.94,939.98,44665.93,49023.52
2026-08-18 07:45:00,20183.77,940.48,44665.94,49023.46
2026-08-18 07:46:00,20184.3,940.38,44666.4,49024.1
2026-08-18 07:47:00,20183.64,941.0,44666.21,49023.66
2026-08-18 07:48:00,20184.21,940.88,44666.35,49024.03
2026-08-18 07:49:00,20183.88,941.0,44666.25,49023.81
2026-08-18 07:50:00,20183.71,940.8,44666.23,49023.72
2026-08-18 07:51:00,20183.06,940.57,44666.37,49023.58
2026-08-18 07:52:00,20182.51,941.43,44666.21,49023.23
2026-08-18 07:53:00,20182.45,942.16,44666.29,49023.26
2026-08-18 07:54:00,20182.59,942.94,44665.31,49022.49
2026-08-18 07:55:00,20183.19,941.62,44665.4,49022.77
2026-08-18 07:56:00,20183.26,940.02,44666.06,49023.36
2026-08-18 07:57:00,20182.27,939.54,44665.96,49022.86
2026-08-18 07:58:00,20181.52,939.42,44666.07,49022.66
2026-08-18 07:59:00,20181.47,938.8,44666.47,49022.98
2026-08-18 08:00:00,20180.95,939.86,44666.15,49022.52
2026-08-18 08:01:00,20180.93,940.46,44665.82,49022.21
2026-08-18 08:02:00,20180.47,940.92,44665.67,49021.9
2026-08-18 08:03:00,20180.46,941.15,44665.7,49021.95
2026-08-18 08:04:00,20180.66,940.69,44665.52,49021.81
2026-08-18 08:05:00,20180.17,940.98,44665.06,49021.21
2026-08-18 08:06:00,20180.64,941.47,44665.23,49021.58
2026-08-18 08:07:00,20180.71,941.67,44664.82,49021.24
2026-08-18 08:08:00,20181.26,941.36,44664.8,49021.44
2026-08-18 08:09:00,20181.4,941.4,44664.76,49021.46
2026-08-18 08:10:00,20180.89,941.63,44664.56,49021.07
2026-08-18 08:11:00,20180.15,940.99,44664.2,49020.45
2026-08-18 08:12:00,20180.6,940.88,44664.55,49020.94
2026-08-18 08:13:00,20180.79,940.38,44664.53,49020.99
2026-08-18 08:14:00,20180.81,939.65,44664.92,49021.32
2026-08-18 08:15:00,20181.51,938.34,44664.96,49021.62
2026-08-18 08:16:00,20180.55,938.07,44665.02,49021.3
2026-08-18 08:17:00,20177.91,941.15,44664.4,49019.71
2026-08-18 08:18:00,20177.08,943.59,44663.31,49018.41
2026-08-18 08:19:00,20177.91,943.84,44662.77,49018.28
2026-08-18 08:20:00,20180.0,943.45,44662.84,49019.19
2026-08-18 08:21:00,20181.38,941.07,44662.99,49019.84
2026-08-18 08:22:00,20181.64,939.3,44663.63,49020.5
2026-08-18 08:23:00,20181.43,939.33,44663.65,49020.41
2026-08-18 08:24:00,20181.08,939.5,44663.34,49019.98
2026-08-18 08:25:00,20181.21,939.29,44663.19,49019.91
2026-08-18 08:26:00,20180.78,938.91,44663.22,49019.76
2026-08-18 08:27:00,20180.21,939.41,44663.16,49019.49
2026-08-18 08:28:00,20178.9,940.08,44662.6,49018.43
2026-08-18 08:29:00,20178.88,940.87,44662.11,49018.01
2026-08-18 08:30:00,20179.71,941.11,44662.41,49018.62
2026-08-18 08:31:00,20179.87,941.41,44661.89,49018.22
2026-08-18 08:32:00,20179.55,942.34,44661.09,49017.39
2026-08-18 08:33:00,20180.46,941.64,44661.32,49017.96
2026-08-18 08:34:00,20179.99,941.47,44661.03,49017.48
2026-08-18 08:35:00,20180.07,941.72,44660.93,49017.44
2026-08-18 08:36:00,20179.88,941.81,44661.01,49017.42
2026-08-18 08:37:00,20179.89,941.16,44660.78,49017.25
2026-08-18 08:38:00,20179.81,940.51,44660.86,49017.25
2026-08-18 08:39:00,20179.71,940.05,44660.94,49017.26
2026-08-18 08:40:00,20179.3,939.57,44660.67,49016.85
2026-08-18 08:41:00,20178.78,939.4,44660.65,49016.61
2026-08-18 08:42:00,20178.5,939.6,44660.38,49016.26
2026-08-18 08:43:00,20178.44,939.5,44660.28,49016.13
2026-08-18 08:44:00,20178.32,939.57,44660.28,49016.08
2026-08-18 08:45:00,20177.97,939.27,44660.03,49015.69
2026-08-18 08:46:00,20177.98,939.35,44660.1,49015.77
2026-08-18 08:47:00,20177.65,939.24,44659.73,49015.3
2026-08-18 08:48:00,20178.13,938.66,44659.68,49015.43
2026-08-18 08:49:00,20176.88,940.24,44659.13,49014.46
2026-08-18 08:50:00,20177.39,940.24,44658.95,49014.51
2026-08-18 08:51:00,20178.06,939.79,44659.07,49014.87
2026-08-18 08:52:00,20178.15,940.43,44658.92,49014.78
2026-08-18 08:53:00,20178.19,940.17,44658.43,49014.37
2026-08-18 08:54:00,20178.55,939.52,44658.32,49014.41
2026-08-18 08:55:00,20178.99,939.41,44658.2,49014.45
2026-08-18 08:56:00,20179.31,939.21,44657.79,49014.21
2026-08-18 08:57:00,20179.06,939.5,44657.45,49013.8
2026-08-18 08:58:00,20178.64,938.86,44657.55,49013.73
2026-08-18 08:59:00,20178.21,938.73,44657.36,49013.37
2026-08-18 09:00:00,20177.48,939.06,44656.6,49012.38
2026-08-18 09:01:00,20177.79,939.38,44656.6,49012.51
2026-08-18 09:02:00,20178.0,938.36,44656.91,49012.87
2026-08-18 09:03:00,20177.33,937.82,44657.02,49012.68
2026-08-18 09:04:00,20176.7,937.78,44656.87,49012.29
2026-08-18 09:05:00,20176.34,937.51,44656.83,49012.1
2026-08-18 09:06:00,20176.16,937.94,44656.81,49012.02
2026-08-18 09:07:00,20176.02,937.95,44656.36,49011.55
2026-08-18 09:08:00,20174.83,938.16,44656.13,49010.86
2026-08-18 09:09:00,20174.54,936.99,44656.14,49010.74
2026-08-18 09:10:00,20173.93,935.86,44656.49,49010.8
2026-08-18 09:11:00,20174.15,934.86,44657.04,49011.37
2026-08-18 09:12:00,20173.37,934.45,44657.04,49011.04
2026-08-18 09:13:00,20172.11,934.36,44657.11,49010.59
2026-08-18 09:14:00,20170.87,934.45,44657.24,49010.19
2026-08-18 09:15:00,20170.22,934.51,44657.24,49009.95
2026-08-18 09:16:00,20170.1,935.02,44657.05,49009.74
2026-08-18 09:17:00,20170.67,934.91,44657.06,49009.99
2026-08-18 09:18:00,20171.62,934.54,44656.86,49010.18
2026-08-18 09:19:00,20171.83,934.78,44656.1,49009.57
2026-08-18 09:20:00,20172.01,932.88,44656.59,49010.05
2026-08-18 09:21:00,20171.16,931.42,44656.8,49009.87
2026-08-18 09:22:00,20170.77,932.2,44656.89,49009.81
2026-08-18 09:23:00,20169.98,933.43,44656.32,49008.97
2026-08-18 09:24:00,20169.37,934.11,44655.64,49008.13
2026-08-18 09:25:00,20169.76,933.22,44655.6,49008.24
2026-08-18 09:26:00,20169.18,932.8,44655.26,49007.69
2026-08-18 09:27:00,20168.77,932.3,44655.12,49007.43
2026-08-18 09:28:00,20168.7,931.25,44655.76,49007.96
2026-08-18 09:29:00,20167.85,931.35,44655.48,49007.33
2026-08-18 09:30:00,20167.17,931.87,44654.96,49006.59
2026-08-18 09:31:00,20167.18,932.15,44654.76,49006.43
2026-08-18 09:32:00,20167.24,931.88,44654.51,49006.23
2026-08-18 09:33:00,20168.12,931.14,44654.86,49006.9
2026-08-18 09:34:00,20168.75,930.57,44654.9,49007.18
2026-08-18 09:35:00,20168.97,931.2,44654.45,49006.86
2026-08-18 09:36:00,20169.19,931.39,44653.98,49006.53
2026-08-18 09:37:00,20169.46,930.55,44653.87,49006.51
2026-08-18 09:38:00,20169.25,929.4,44653.83,49006.38
2026-08-18 09:39:00,20168.54,929.55,44653.82,49006.07
2026-08-18 09:40:00,20168.11,929.96,44653.63,49005.72
2026-08-18 09:41:00,20167.23,930.24,44653.3,49005.07
2026-08-18 09:42:00,20166.47,929.68,44653.13,49004.61
2026-08-18 09:43:00,20166.04,929.03,44653.32,49004.59
2026-08-18 09:44:00,20165.65,929.22,44653.16,49004.3
2026-08-18 09:45:00,20165.74,929.35,44652.89,49004.1
2026-08-18 09:46:00,20166.27,928.97,44652.88,49004.3
2026-08-18 09:47:00,20166.74,928.64,44652.81,49004.44
2026-08-18 09:48:00,20167.18,927.97,44652.59,49004.4
2026-08-18 09:49:00,20167.4,927.41,44652.65,49004.55
2026-08-18 09:50:00,20167.49,927.2,44652.76,49004.67
2026-08-18 09:51:00,20167.23,927.76,44652.44,49004.28
2026-08-18 09:52:00,20166.92,928.37,44651.9,49003.66
2026-08-18 09:53:00,20167.41,928.53,44651.65,49003.63
2026-08-18 09:54:00,20167.46,928.44,44651.45,49003.46
2026-08-18 09:55:00,20166.97,928.02,44651.14,49002.99
2026-08-18 09:56:00,20166.61,927.51,44650.9,49002.63
2026-08-18 09:57:00,20166.95,927.79,44651.04,49002.89
2026-08-18 09:58:00,20166.8,927.95,44650.97,49002.74
2026-08-18 09:59:00,20165.61,928.01,44650.54,49001.86
2026-08-18 10:00:00,20165.17,927.74,44650.33,49001.52
2026-08-18 10:01:00,20165.19,928.6,44650.51,49001.71
2026-08-18 10:02:00,20165.28,929.3,44649.97,49001.25
2026-08-18 10:03:00,20166.29,929.25,44649.61,49001.32
2026-08-18 10:04:00,20167.28,929.38,44649.28,49001.42
2026-08-18 10:05:00,20169.1,928.62,44649.32,49002.2
2026-08-18 10:06:00,20170.53,927.83,44649.66,49003.09
2026-08-18 10:07:00,20170.39,927.02,44649.21,49002.59
2026-08-18 10:08:00,20170.02,926.28,44649.09,49002.33
2026-08-18 10:09:00,20169.25,926.1,44648.92,49001.83
2026-08-18 10:10:00,20168.18,926.09,44648.76,49001.26
2026-08-18 10:11:00,20167.83,926.21,44648.71,49001.09
2026-08-18 10:12:00,20167.02,926.74,44648.51,49000.57
2026-08-18 10:13:00,20167.14,926.67,44648.65,49000.75
2026-08-18 10:14:00,20167.58,926.44,44648.91,49001.15
2026-08-18 10:15:00,20167.86,926.52,44648.88,49001.22
2026-08-18 10:16:00,20167.35,926.94,44648.37,49000.57
2026-08-18 10:17:00,20168.01,926.5,44648.71,49001.15
2026-08-18 10:18:00,20168.68,925.88,44648.64,49001.34
2026-08-18 10:19:00,20169.06,925.48,44648.49,49001.34
2026-08-18 10:20:00,20169.21,925.26,44648.52,49001.44
2026-08-18 10:21:00,20168.82,925.45,44648.6,49001.36
2026-08-18 10:22:00,20167.72,924.94,44648.41,49000.73
2026-08-18 10:23:00,20165.71,924.7,44648.26,48999.78
2026-08-18 10:24:00,20163.71,924.95,44648.25,48998.96
2026-08-18 10:25:00,20162.49,925.3,44648.51,48998.71
2026-08-18 10:26:00,20161.3,926.34,44648.21,48997.95
2026-08-18 10:27:00,20160.97,927.72,44648.29,48997.93
2026-08-18 10:28:00,20160.75,928.25,44648.0,48997.58
2026-08-18 10:29:00,20161.13,928.2,44647.52,48997.31
2026-08-18 10:30:00,20163.67,927.15,44648.56,48999.27
2026-08-18 10:31:00,20164.99,926.41,44648.7,48999.91
2026-08-18 10:32:00,20166.47,926.0,44648.59,49000.42
2026-08-18 10:33:00,20168.4,925.41,44649.25,49001.8
2026-08-18 10:34:00,20168.63,925.35,44648.93,49001.58
2026-08-18 10:35:00,20169.06,924.85,44648.56,49001.4
2026-08-18 10:36:00,20169.78,924.72,44648.73,49001.85
2026-08-18 10:37:00,20169.86,924.39,44648.72,49001.88
2026-08-18 10:38:00,20170.33,924.04,44648.73,49002.1
2026-08-18 10:39:00,20170.31,923.66,44648.65,49001.99
2026-08-18 10:40:00,20170.06,924.04,44648.76,49002.0
2026-08-18 10:41:00,20169.69,924.11,44648.37,49001.49
2026-08-18 10:42:00,20170.23,923.69,44648.43,49001.77
2026-08-18 10:43:00,20169.69,923.5,44648.51,49001.63
2026-08-18 10:44:00,20168.72,923.12,44648.44,49001.14
2026-08-18 10:45:00,20168.19,922.39,44648.56,49001.02
2026-08-18 10:46:00,20167.49,922.84,44648.91,49001.07
2026-08-18 10:47:00,20166.48,923.86,44648.98,49000.74
2026-08-18 10:48:00,20165.61,924.28,44648.39,48999.85
2026-08-18 10:49:00,20165.49,924.25,44648.24,48999.66
2026-08-18 10:50:00,20166.1,923.73,44648.5,49000.15
2026-08-18 10:51:00,20166.73,923.35,44648.71,49000.58
2026-08-18 10:52:00,20167.77,922.73,44648.98,49001.25
2026-08-18 10:53:00,20168.3,922.15,44648.82,49001.31
2026-08-18 10:54:00,20169.81,921.1,44649.06,49002.13
2026-08-18 10:55:00,20170.32,920.62,44649.02,49002.3
2026-08-18 10:56:00,20171.15,919.8,44649.27,49002.85
2026-08-18 10:57:00,20171.79,919.26,44649.45,49003.26
2026-08-18 10:58:00,20171.55,918.85,44649.09,49002.82
2026-08-18 10:59:00,20171.69,918.16,44648.99,49002.76
2026-08-18 11:00:00,20172.12,917.56,44649.05,49002.99
2026-08-18 11:01:00,20172.51,916.88,44649.33,49003.4
2026-08-18 11:02:00,20172.29,916.28,44649.24,49003.23
2026-08-18 11:03:00,20171.97,915.96,44649.25,49003.1
2026-08-18 11:04:00,20171.84,915.36,44649.3,49003.05
2026-08-18 11:05:00,20171.77,915.26,44649.24,49002.97
2026-08-18 11:06:00,20171.65,915.24,44649.18,49002.87
2026-08-18 11:07:00,20171.86,914.8,44649.05,49002.85
2026-08-18 11:08:00,20171.3,914.69,44648.9,49002.48
2026-08-18 11:09:00,20170.64,914.53,44648.89,49002.17
2026-08-18 11:10:00,20171.15,913.88,44649.01,49002.49
2026-08-18 11:11:00,20171.44,913.72,44649.02,49002.61
2026-08-18 11:12:00,20171.4,913.67,44648.85,49002.44
2026-08-18 11:13:00,20170.89,914.08,44648.49,49001.91
2026-08-18 11:14:00,20170.98,913.93,44648.49,49001.94
2026-08-18 11:15:00,20171.1,913.59,44648.61,49002.09
2026-08-18 11:16:00,20170.84,913.31,44648.6,49001.98
2026-08-18 11:17:00,20171.17,913.0,44648.34,49001.86
2026-08-18 11:18:00,20171.6,912.61,44648.35,49002.05
2026-08-18 11:19:00,20171.54,912.26,44648.26,49001.91
2026-08-18 11:20:00,20171.78,911.9,44648.3,49002.04
2026-08-18 11:21:00,20172.08,911.25,44648.11,49001.99
2026-08-18 11:22:00,20172.11,911.15,44648.22,49002.11
2026-08-18 11:23:00,20172.33,910.92,44648.19,49002.17
2026-08-18 11:24:00,20172.57,910.59,44648.22,49002.29
2026-08-18 11:25:00,20172.46,909.96,44647.89,49001.92
2026-08-18 11:26:00,20172.67,909.23,44647.83,49001.95
2026-08-18 11:27:00,20173.11,909.06,44647.94,49002.23
2026-08-18 11:28:00,20173.91,908.35,44647.97,49002.56
2026-08-18 11:29:00,20174.57,907.79,44648.29,49003.1
2026-08-18 11:30:00,20174.81,907.27,44648.31,49003.21
2026-08-18 11:31:00,20175.04,906.7,44648.25,49003.22
2026-08-18 11:32:00,20174.98,906.53,44648.13,49003.11
2026-08-18 11:33:00,20175.45,905.9,44648.64,49003.77
2026-08-18 11:34:00,20175.53,905.4,44648.72,49003.85
2026-08-18 11:35:00,20175.22,904.99,44648.57,49003.58
2026-08-18 11:36:00,20175.75,904.28,44648.89,49004.08
2026-08-18 11:37:00,20175.46,903.94,44648.7,49003.77
2026-08-18 11:38:00,20175.27,904.02,44648.85,49003.83
2026-08-18 11:39:00,20174.95,904.54,44648.86,49003.7
2026-08-18 11:40:00,20174.89,904.16,44648.6,49003.45
2026-08-18 11:41:00,20175.93,903.22,44649.16,49004.37
2026-08-18 11:42:00,20175.9,902.44,44649.23,49004.41
2026-08-18 11:43:00,20176.12,901.36,44649.31,49004.56
2026-08-18 11:44:00,20176.15,900.88,44649.71,49004.91
2026-08-18 11:45:00,20176.42,900.5,44649.73,49005.04
2026-08-18 11:46:00,20176.61,900.3,44649.88,49005.24
2026-08-18 11:47:00,20176.1,900.2,44649.66,49004.85
2026-08-18 11:48:00,20175.76,899.87,44649.76,49004.77
2026-08-18 11:49:00,20176.02,899.66,44650.03,49005.12
2026-08-18 11:50:00,20176.38,899.58,44650.11,49005.34
2026-08-18 11:51:00,20177.21,899.12,44650.35,49005.9
2026-08-18 11:52:00,20177.85,898.46,44650.49,49006.28
2026-08-18 11:53:00,20178.24,897.75,44650.84,49006.75
2026-08-18 11:54:00,20178.32,896.69,44650.79,49006.72
2026-08-18 11:55:00,20178.18,896.52,44651.26,49007.08
2026-08-18 11:56:00,20178.2,896.16,44651.32,49007.13
2026-08-18 11:57:00,20178.43,895.29,44651.49,49007.35
2026-08-18 11:58:00,20178.47,894.65,44651.77,49007.62
2026-08-18 11:59:00,20178.52,894.19,44652.02,49007.85
2026-08-18 12:00:00,20177.84,894.35,44652.04,49007.59
2026-08-18 12:01:00,20177.08,894.7,44651.95,49007.2
2026-08-18 12:02:00,20176.36,895.26,44651.74,49006.73
2026-08-18 12:03:00,20176.57,895.49,44651.8,49006.9
2026-08-18 12:04:00,20176.98,895.59,44651.94,49007.18
2026-08-18 12:05:00,20177.45,895.1,44651.84,49007.27
2026-08-18 12:06:00,20178.42,894.81,44652.24,49008.04
2026-08-18 12:07:00,20179.35,894.38,44652.29,49008.47
2026-08-18 12:08:00,20180.63,893.17,44652.58,49009.22
2026-08-18 12:09:00,20181.86,892.17,44652.83,49009.94
2026-08-18 12:10:00,20182.87,890.9,44653.14,49010.62
2026-08-18 12:11:00,20182.47,889.92,44653.17,49010.46
2026-08-18 12:12:00,20181.69,889.41,44653.11,49010.07
2026-08-18 12:13:00,20180.76,890.03,44652.99,49009.64
2026-08-18 12:14:00,20180.92,890.16,44653.3,49009.96
2026-08-18 12:15:00,20180.54,890.28,44653.02,49009.57
2026-08-18 12:16:00,20180.55,890.11,44652.85,49009.4
2026-08-18 12:17:00,20181.95,888.91,44653.45,49010.51
2026-08-18 12:18:00,20182.26,888.26,44653.63,49010.78
2026-08-18 12:19:00,20182.08,888.14,44653.65,49010.75
2026-08-18 12:20:00,20181.86,887.58,44653.62,49010.55
2026-08-18 12:21:00,20181.77,887.14,44653.53,49010.44
2026-08-18 12:22:00,20181.35,887.25,44653.5,49010.29
2026-08-18 12:23:00,20180.81,887.19,44653.37,49009.93
2026-08-18 12:24:00,20180.82,886.83,44653.4,49009.97
2026-08-18 12:25:00,20180.86,886.79,44653.52,49010.08
2026-08-18 12:26:00,20180.45,886.89,44653.41,49009.79
2026-08-18 12:27:00,20180.34,886.56,44653.28,49009.65
2026-08-18 12:28:00,20180.88,886.19,44653.18,49009.79
2026-08-18 12:29:00,20181.68,885.68,44653.57,49010.44
2026-08-18 12:30:00,20181.99,885.32,44653.54,49010.54
2026-08-18 12:31:00,20182.21,884.47,44653.65,49010.73
2026-08-18 12:32:00,20182.85,883.7,44654.38,49011.66
2026-08-18 12:33:00,20182.24,883.5,44654.39,49011.42
2026-08-18 12:34:00,20180.68,883.69,44653.85,49010.29
2026-08-18 12:35:00,20180.03,883.95,44653.89,49010.07
2026-08-18 12:36:00,20179.63,883.83,44653.99,49009.99
2026-08-18 12:37:00,20179.32,884.05,44654.17,49010.0
2026-08-18 12:38:00,20179.44,883.85,44653.95,49009.82
2026-08-18 12:39:00,20179.45,883.76,44653.7,49009.62
2026-08-18 12:40:00,20179.62,883.16,44653.58,49009.57
2026-08-18 12:41:00,20180.2,882.91,44653.9,49010.11
2026-08-18 12:42:00,20180.15,882.5,44653.69,49009.9
2026-08-18 12:43:00,20180.5,881.97,44654.0,49010.32
2026-08-18 12:44:00,20180.97,881.22,44654.31,49010.77
2026-08-18 12:45:00,20180.34,881.53,44653.79,49010.02
2026-08-18 12:46:00,20180.25,882.12,44653.46,49009.71
2026-08-18 12:47:00,20181.16,881.74,44653.51,49010.12
2026-08-18 12:48:00,20182.63,881.25,44653.88,49011.08
2026-08-18 12:49:00,20185.25,879.75,44654.15,49012.36
2026-08-18 12:50:00,20187.6,878.42,44654.49,49013.58
2026-08-18 12:51:00,20189.68,876.98,44654.72,49014.59
2026-08-18 12:52:00,20190.61,875.61,44654.68,49014.92
2026-08-18 12:53:00,20191.15,874.34,44654.8,49015.25
2026-08-18 12:54:00,20191.16,873.61,44655.03,49015.43
2026-08-18 12:55:00,20190.5,873.71,44654.76,49014.91
2026-08-18 12:56:00,20190.65,873.07,44654.48,49014.7
2026-08-18 12:57:00,20191.19,872.27,44655.01,49015.37
2026-08-18 12:58:00,20190.68,871.54,44654.91,49015.1
2026-08-18 12:59:00,20189.12,872.16,44654.73,49014.3
2026-08-18 13:00:00,20188.12,872.89,44654.63,49013.83
2026-08-18 13:01:00,20187.47,873.37,44654.53,49013.44
2026-08-18 13:02:00,20187.26,873.28,44654.28,49013.13
2026-08-18 13:03:00,20187.52,872.9,44654.74,49013.64
2026-08-18 13:04:00,20186.06,872.68,44654.25,49012.59
2026-08-18 13:05:00,20184.22,873.6,44653.85,49011.49
2026-08-18 13:06:00,20183.9,873.99,44653.55,49011.1
2026-08-18 13:07:00,20184.14,874.17,44653.63,49011.29
2026-08-18 13:08:00,20184.33,874.3,44653.78,49011.49
2026-08-18 13:09:00,20183.54,874.2,44653.51,49010.92
2026-08-18 13:10:00,20183.51,874.26,44653.91,49011.29
2026-08-18 13:11:00,20182.94,874.27,44653.74,49010.89
2026-08-18 13:12:00,20183.34,874.18,44654.17,49011.44
2026-08-18 13:13:00,20183.32,874.08,44654.04,49011.33
2026-08-18 13:14:00,20183.02,873.88,44653.85,49011.03
2026-08-18 13:15:00,20183.05,873.64,44654.12,49011.26
2026-08-18 13:16:00,20182.5,873.61,44654.1,49011.03
2026-08-18 13:17:00,20182.51,873.29,44654.44,49011.35
2026-08-18 13:18:00,20182.24,873.44,44654.36,49011.18
2026-08-18 13:19:00,20182.76,872.99,44654.36,49011.39
2026-08-18 13:20:00,20183.58,872.8,44654.6,49011.94
2026-08-18 13:21:00,20184.18,872.2,44654.82,49012.37
2026-08-18 13:22:00,20184.17,871.81,44654.95,49012.46
2026-08-18 13:23:00,20183.14,871.8,44654.74,49011.85
2026-08-18 13:24:00,20182.22,871.92,44655.06,49011.76
2026-08-18 13:25:00,20181.29,871.89,44655.0,49011.32
2026-08-18 13:26:00,20181.02,871.59,44655.11,49011.32
2026-08-18 13:27:00,20181.08,871.41,44655.9,49012.06
2026-08-18 13:28:00,20179.66,872.01,44655.55,49011.17
2026-08-18 13:29:00,20178.97,872.21,44655.72,49011.05
2026-08-18 13:30:00,20178.68,872.2,44655.8,49011.01
2026-08-18 13:31:00,20178.41,872.36,44655.77,49010.87
2026-08-18 13:32:00,20178.16,872.72,44655.89,49010.88
2026-08-18 13:33:00,20177.63,872.87,44655.8,49010.6
2026-08-18 13:34:00,20177.29,872.97,44655.95,49010.57
2026-08-18 13:35:00,20177.65,872.85,44656.32,49011.06
2026-08-18 13:36:00,20177.78,873.0,44656.56,49011.33
2026-08-18 13:37:00,20177.41,873.2,44656.51,49011.15
2026-08-18 13:38:00,20177.42,873.19,44656.47,49011.11
2026-08-18 13:39:00,20177.18,873.24,44656.34,49010.9
2026-08-18 13:40:00,20177.22,873.42,44656.21,49010.82
2026-08-18 13:41:00,20176.85,873.69,44656.24,49010.7
2026-08-18 13:42:00,20177.39,873.66,44656.44,49011.11
2026-08-18 13:43:00,20178.3,873.11,44656.55,49011.57
2026-08-18 13:44:00,20178.87,872.74,44656.46,49011.7
2026-08-18 13:45:00,20179.94,872.3,44656.76,49012.39
2026-08-18 13:46:00,20180.5,872.17,44656.96,49012.81
2026-08-18 13:47:00,20180.85,872.69,44657.31,49013.26
2026-08-18 13:48:00,20180.91,872.07,44656.71,49012.74
2026-08-18 13:49:00,20181.16,872.11,44656.76,49012.89
2026-08-18 13:50:00,20181.8,871.5,44657.17,49013.49
2026-08-18 13:51:00,20181.78,871.15,44657.22,49013.52
2026-08-18 13:52:00,20181.25,871.16,44657.35,49013.44
2026-08-18 13:53:00,20180.49,871.54,44657.27,49013.06
2026-08-18 13:54:00,20179.46,871.84,44657.16,49012.55
2026-08-18 13:55:00,20178.94,872.04,44657.27,49012.44
2026-08-18 13:56:00,20178.02,872.65,44657.18,49011.98
2026-08-18 13:57:00,20177.2,872.89,44657.16,49011.65
2026-08-18 13:58:00,20176.41,873.26,44657.39,49011.54
2026-08-18 13:59:00,20175.59,873.5,44657.32,49011.15
2026-08-18 14:00:00,20175.51,873.19,44657.46,49011.24
2026-08-18 14:01:00,20175.22,873.55,44657.96,49011.57
2026-08-18 14:02:00,20174.29,874.27,44657.72,49010.99
2026-08-18 14:03:00,20173.22,875.34,44657.44,49010.31
2026-08-18 14:04:00,20172.67,876.24,44657.05,49009.77
2026-08-18 14:05:00,20172.97,876.77,44657.06,49009.92
2026-08-18 14:06:00,20174.82,875.71,44657.51,49011.07
2026-08-18 14:07:00,20176.27,874.39,44657.53,49011.66
2026-08-18 14:08:00,20177.61,873.01,44658.06,49012.65
2026-08-18 14:09:00,20177.95,873.13,44657.96,49012.71
2026-08-18 14:10:00,20179.29,872.58,44658.44,49013.67
2026-08-18 14:11:00,20180.98,872.89,44658.6,49014.51
2026-08-18 14:12:00,20183.39,870.65,44658.82,49015.66
2026-08-18 14:13:00,20186.03,868.97,44659.26,49017.11
2026-08-18 14:14:00,20188.8,867.69,44660.08,49018.97
2026-08-18 14:15:00,20188.86,866.9,44660.34,49019.19
2026-08-18 14:16:00,20187.77,867.77,44659.96,49018.42
2026-08-18 14:17:00,20189.41,867.32,44660.11,49019.22
2026-08-18 14:18:00,20191.22,866.51,44660.42,49020.24
2026-08-18 14:19:00,20190.33,864.66,44660.97,49020.31
2026-08-18 14:20:00,20184.07,867.62,44660.06,49016.97
2026-08-18 14:21:00,20180.93,870.88,44659.51,49015.26
2026-08-18 14:22:00,20180.12,872.65,44659.24,49014.73
2026-08-18 14:23:00,20180.2,872.86,44659.26,49014.8
2026-08-18 14:24:00,20181.77,871.96,44659.79,49015.92
2026-08-18 14:25:00,20182.89,871.21,44660.2,49016.71
2026-08-18 14:26:00,20183.61,870.86,44660.56,49017.34
2026-08-18 14:27:00,20185.08,869.91,44661.28,49018.58
2026-08-18 14:28:00,20185.5,869.51,44661.64,49019.07
