timestamp,Bx,By,Bz,B_total
2026-06-23 02:42:00,20191.65,909.34,44666.43,49026.54
2026-06-23 02:43:00,20191.65,909.65,44666.5,49026.61
2026-06-23 02:44:00,20191.8,909.7,44666.63,49026.79
2026-06-23 02:45:00,20191.64,910.0,44666.55,49026.67
2026-06-23 02:46:00,20191.82,909.89,44666.59,49026.78
2026-06-23 02:47:00,20191.87,909.9,44666.73,49026.92
2026-06-23 02:48:00,20191.92,909.86,44666.72,49026.92
2026-06-23 02:49:00,20192.12,909.92,44666.85,49027.14
2026-06-23 02:50:00,20192.12,910.04,44666.81,49027.1
2026-06-23 02:51:00,20192.07,910.07,44666.81,49027.09
2026-06-23 02:52:00,20192.12,910.27,44666.88,49027.18
2026-06-23 02:53:00,20192.15,910.2,44666.83,49027.14
2026-06-23 02:54:00,20192.26,910.32,44667.01,49027.36
2026-06-23 02:55:00,20192.45,910.12,44667.06,49027.48
2026-06-23 02:56:00,20192.44,910.29,44667.03,49027.46
2026-06-23 02:57:00,20192.77,909.91,44667.16,49027.69
2026-06-23 02:58:00,20193.23,909.42,44667.67,49028.32
2026-06-23 02:59:00,20192.94,909.35,44667.54,49028.08
2026-06-23 03:00:00,20193.02,909.36,44667.58,49028.15
2026-06-23 03:01:00,20193.0,909.53,44667.75,49028.27
2026-06-23 03:02:00,20192.77,909.88,44667.7,49028.17
2026-06-23 03:03:00,20192.4,910.01,44667.58,49027.91
2026-06-23 03:04:00,20192.25,910.18,44667.56,49027.84
2026-06-23 03:05:00,20192.51,910.34,44667.73,49028.1
2026-06-23 03:06:00,20192.47,910.53,44667.53,49027.91
2026-06-23 03:07:00,20192.81,910.63,44667.66,49028.17
2026-06-23 03:08:00,20193.07,910.73,44667.74,49028.35
2026-06-23 03:09:00,20193.34,910.72,44667.68,49028.4
2026-06-23 03:10:00,20193.53,910.78,44667.64,49028.46
2026-06-23 03:11:00,20193.88,910.66,44667.89,49028.83
2026-06-23 03:12:00,20193.8,910.74,44667.82,49028.73
2026-06-23 03:13:00,20193.79,910.85,44667.71,49028.63
2026-06-23 03:14:00,20193.74,910.76,44667.74,49028.63
2026-06-23 03:15:00,20193.87,910.69,44667.89,49028.81
2026-06-23 03:16:00,20194.0,910.81,44668.01,49028.99
2026-06-23 03:17:00,20193.91,910.89,44667.99,49028.92
2026-06-23 03:18:00,20193.69,911.32,44667.92,49028.79
2026-06-23 03:19:00,20193.85,911.52,44668.14,49029.04
2026-06-23 03:20:00,20193.65,911.89,44668.02,49028.85
2026-06-23 03:21:00,20193.62,911.69,44667.84,49028.67
2026-06-23 03:22:00,20193.69,912.04,44668.01,49028.87
2026-06-23 03:23:00,20193.59,912.25,44668.03,49028.85
2026-06-23 03:24:00,20193.63,912.3,44668.09,49028.91
2026-06-23 03:25:00,20193.36,912.25,44668.0,49028.72
2026-06-23 03:26:00,20193.67,912.54,44668.27,49029.1
2026-06-23 03:27:00,20194.0,912.59,44668.47,49029.43
2026-06-23 03:28:00,20193.88,912.72,44668.34,49029.26
2026-06-23 03:29:00,20194.0,912.8,44668.31,49029.28
2026-06-23 03:30:00,20194.29,912.87,44668.36,49029.45
2026-06-23 03:31:00,20194.51,912.91,44668.4,49029.56
2026-06-23 03:32:00,20194.53,912.87,44668.21,49029.4
2026-06-23 03:33:00,20194.64,912.93,44668.39,49029.61
2026-06-23 03:34:00,20194.75,912.9,44668.45,49029.72
2026-06-23 03:35:00,20194.51,913.06,44668.36,49029.52
2026-06-23 03:36:00,20194.86,913.03,44668.51,49029.81
2026-06-23 03:37:00,20194.69,913.21,44668.47,49029.71
2026-06-23 03:38:00,20195.06,913.27,44668.73,49030.1
2026-06-23 03:39:00,20194.99,913.43,44668.67,49030.01
2026-06-23 03:40:00,20195.04,913.76,44668.62,49029.99
2026-06-23 03:41:00,20194.93,913.88,44668.36,49029.71
2026-06-23 03:42:00,20195.16,913.91,44668.43,49029.88
2026-06-23 03:43:00,20195.37,913.89,44668.56,49030.09
2026-06-23 03:44:00,20195.34,914.05,44668.49,49030.02
2026-06-23 03:45:00,20195.41,914.03,44668.6,49030.14
2026-06-23 03:46:00,20195.02,914.11,44668.36,49029.76
2026-06-23 03:47:00,20195.15,914.6,44668.6,49030.06
2026-06-23 03:48:00,20195.09,914.93,44668.48,49029.92
2026-06-23 03:49:00,20195.02,914.99,44668.33,49029.76
2026-06-23 03:50:00,20195.03,915.2,44668.31,49029.74
2026-06-23 03:51:00,20195.05,915.26,44668.27,49029.72
2026-06-23 03:52:00,20195.09,915.5,44668.15,49029.63
2026-06-23 03:53:00,20195.29,915.52,44668.2,49029.77
2026-06-23 03:54:00,20195.46,915.57,44668.19,49029.83
2026-06-23 03:55:00,20195.67,915.59,44668.23,49029.94
2026-06-23 03:56:00,20195.57,915.8,44668.23,49029.92
2026-06-23 03:57:00,20195.92,915.61,44668.39,49030.19
2026-06-23 03:58:00,20195.79,915.67,44668.19,49029.96
2026-06-23 03:59:00,20195.88,915.71,44668.17,49029.98
2026-06-23 04:00:00,20196.22,915.59,44668.22,49030.14
2026-06-23 04:01:00,20196.43,915.49,44668.29,49030.29
2026-06-23 04:02:00,20196.58,915.66,44668.41,49030.47
2026-06-23 04:03:00,20196.66,915.48,44668.36,49030.46
2026-06-23 04:04:00,20197.02,915.59,44668.57,49030.81
2026-06-23 04:05:00,20196.86,915.5,44668.3,49030.49
2026-06-23 04:06:00,20196.67,915.91,44668.25,49030.38
2026-06-23 04:07:00,20196.82,916.12,44668.4,49030.58
2026-06-23 04:08:00,20196.86,916.38,44668.17,49030.39
2026-06-23 04:09:00,20197.08,916.56,44668.15,49030.46
2026-06-23 04:10:00,20197.08,916.2,44667.96,49030.29
2026-06-23 04:11:00,20197.39,916.32,44668.14,49030.58
2026-06-23 04:12:00,20197.85,916.21,44668.4,49031.0
2026-06-23 04:13:00,20197.51,916.75,44668.19,49030.68
2026-06-23 04:14:00,20197.42,917.08,44668.09,49030.56
2026-06-23 04:15:00,20197.21,917.34,44667.91,49030.32
2026-06-23 04:16:00,20197.41,917.6,44667.95,49030.45
2026-06-23 04:17:00,20197.42,917.7,44668.21,49030.68
2026-06-23 04:18:00,20197.23,917.88,44668.14,49030.53
2026-06-23 04:19:00,20196.84,918.44,44667.94,49030.21
2026-06-23 04:20:00,20197.47,918.68,44668.33,49030.83
2026-06-23 04:21:00,20197.06,919.03,44667.99,49030.35
2026-06-23 04:22:00,20197.05,919.34,44667.93,49030.31
2026-06-23 04:23:00,20197.07,919.58,44667.9,49030.29
2026-06-23 04:24:00,20197.1,920.26,44667.84,49030.27
2026-06-23 04:25:00,20197.26,920.45,44667.8,49030.3
2026-06-23 04:26:00,20197.3,920.53,44667.68,49030.22
2026-06-23 04:27:00,20197.81,920.53,44667.89,49030.61
2026-06-23 04:28:00,20198.09,920.2,44667.97,49030.79
2026-06-23 04:29:00,20198.42,920.11,44668.2,49031.13
2026-06-23 04:30:00,20198.69,919.75,44668.15,49031.21
2026-06-23 04:31:00,20198.94,919.49,44668.4,49031.52
2026-06-23 04:32:00,20198.98,919.28,44668.39,49031.52
2026-06-23 04:33:00,20198.67,919.47,44668.15,49031.18
2026-06-23 04:34:00,20198.52,919.97,44668.02,49031.01
2026-06-23 04:35:00,20198.32,920.3,44667.94,49030.86
2026-06-23 04:36:00,20198.46,920.79,44668.15,49031.12
2026-06-23 04:37:00,20198.25,921.2,44668.09,49030.99
2026-06-23 04:38:00,20198.21,921.6,44668.13,49031.01
2026-06-23 04:39:00,20198.45,921.9,44668.46,49031.43
2026-06-23 04:40:00,20198.22,922.26,44668.19,49031.08
2026-06-23 04:41:00,20198.36,922.12,44668.11,49031.06
2026-06-23 04:42:00,20198.3,922.55,44668.24,49031.16
2026-06-23 04:43:00,20198.44,922.62,44668.38,49031.36
2026-06-23 04:44:00,20198.12,922.78,44668.26,49031.11
2026-06-23 04:45:00,20198.16,922.97,44668.35,49031.2
2026-06-23 04:46:00,20197.9,923.18,44668.15,49030.93
2026-06-23 04:47:00,20198.22,923.4,44668.25,49031.15
2026-06-23 04:48:00,20198.15,923.43,44668.2,49031.08
2026-06-23 04:49:00,20198.4,923.42,44668.41,49031.38
2026-06-23 04:50:00,20198.76,923.47,44668.74,49031.82
2026-06-23 04:51:00,20198.58,923.42,44668.46,49031.49
2026-06-23 04:52:00,20198.72,923.12,44668.35,49031.44
2026-06-23 04:53:00,20198.86,922.92,44668.42,49031.55
2026-06-23 04:54:00,20198.91,923.11,44668.52,49031.68
2026-06-23 04:55:00,20198.96,922.83,44668.46,49031.64
2026-06-23 04:56:00,20198.7,923.08,44668.46,49031.53
2026-06-23 04:57:00,20198.63,923.9,44668.83,49031.87
2026-06-23 04:58:00,20198.39,923.83,44668.29,49031.27
2026-06-23 04:59:00,20198.64,924.44,44668.3,49031.39
2026-06-23 05:00:00,20198.56,924.78,44668.38,49031.43
2026-06-23 05:01:00,20198.29,924.75,44668.37,49031.32
2026-06-23 05:02:00,20198.23,925.0,44668.48,49031.41
2026-06-23 05:03:00,20198.46,925.44,44668.74,49031.75
2026-06-23 05:04:00,20197.89,925.59,44668.44,49031.23
2026-06-23 05:05:00,20197.43,926.48,44668.25,49030.9
2026-06-23 05:06:00,20197.59,926.3,44668.4,49031.1
2026-06-23 05:07:00,20197.68,926.04,44668.63,49031.34
2026-06-23 05:08:00,20197.89,925.94,44668.85,49031.61
2026-06-23 05:09:00,20197.88,926.16,44668.82,49031.59
2026-06-23 05:10:00,20197.94,926.2,44669.02,49031.8
2026-06-23 05:11:00,20198.4,925.66,44669.13,49032.08
2026-06-23 05:12:00,20198.56,925.84,44669.22,49032.22
2026-06-23 05:13:00,20198.88,925.93,44669.24,49032.37
2026-06-23 05:14:00,20199.12,925.15,44669.28,49032.49
2026-06-23 05:15:00,20199.3,924.68,44669.44,49032.71
2026-06-23 05:16:00,20199.49,924.9,44669.68,49033.0
2026-06-23 05:17:00,20199.56,924.79,44669.68,49033.04
2026-06-23 05:18:00,20199.26,925.14,44669.57,49032.82
2026-06-23 05:19:00,20198.99,925.23,44669.26,49032.42
2026-06-23 05:20:00,20199.05,925.52,44669.37,49032.56
2026-06-23 05:21:00,20199.18,925.34,44669.37,49032.61
2026-06-23 05:22:00,20199.09,925.46,44669.65,49032.83
2026-06-23 05:23:00,20198.41,927.16,44668.97,49031.95
2026-06-23 05:24:00,20198.87,928.17,44668.99,49032.19
2026-06-23 05:25:00,20198.87,928.73,44668.76,49031.97
2026-06-23 05:26:00,20199.31,928.75,44668.81,49032.2
2026-06-23 05:27:00,20199.54,928.44,44668.86,49032.33
2026-06-23 05:28:00,20199.62,928.26,44668.95,49032.45
2026-06-23 05:29:00,20199.38,928.38,44668.73,49032.15
2026-06-23 05:30:00,20200.04,928.5,44669.0,49032.67
2026-06-23 05:31:00,20200.42,927.8,44669.12,49032.91
2026-06-23 05:32:00,20200.69,927.41,44669.16,49033.06
2026-06-23 05:33:00,20200.82,927.25,44669.21,49033.17
2026-06-23 05:34:00,20201.12,926.71,44669.47,49033.49
2026-06-23 05:35:00,20201.26,925.92,44669.56,49033.63
2026-06-23 05:36:00,20201.24,925.5,44669.74,49033.77
2026-06-23 05:37:00,20200.77,925.66,44669.45,49033.32
2026-06-23 05:38:00,20200.84,925.98,44669.4,49033.32
2026-06-23 05:39:00,20200.49,926.44,44669.46,49033.25
2026-06-23 05:40:00,20200.6,926.45,44669.32,49033.16
2026-06-23 05:41:00,20200.66,926.61,44669.38,49033.24
2026-06-23 05:42:00,20200.5,926.59,44669.23,49033.04
2026-06-23 05:43:00,20200.86,926.05,44669.49,49033.43
2026-06-23 05:44:00,20200.31,926.33,44669.3,49033.02
2026-06-23 05:45:00,20200.21,926.04,44669.28,49032.95
2026-06-23 05:46:00,20200.13,926.4,44669.2,49032.88
2026-06-23 05:47:00,20200.27,927.24,44669.5,49033.21
2026-06-23 05:48:00,20200.0,927.47,44668.72,49032.38
2026-06-23 05:49:00,20199.75,927.34,44668.59,49032.17
2026-06-23 05:50:00,20200.07,927.44,44668.85,49032.55
2026-06-23 05:51:00,20199.84,927.59,44668.74,49032.33
2026-06-23 05:52:00,20199.59,927.97,44668.55,49032.07
2026-06-23 05:53:00,20199.52,928.08,44668.59,49032.08
2026-06-23 05:54:00,20199.2,928.2,44668.44,49031.82
2026-06-23 05:55:00,20199.0,928.52,44668.32,49031.64
2026-06-23 05:56:00,20198.94,928.93,44668.38,49031.68
2026-06-23 05:57:00,20198.62,929.0,44668.04,49031.24
2026-06-23 05:58:00,20198.75,929.5,44668.07,49031.32
2026-06-23 05:59:00,20198.49,930.19,44667.56,49030.77
2026-06-23 06:00:00,20198.34,929.92,44667.27,49030.44
2026-06-23 06:01:00,20197.99,930.66,44667.03,49030.09
2026-06-23 06:02:00,20198.49,930.86,44667.39,49030.62
2026-06-23 06:03:00,20197.96,930.82,44666.84,49029.9
2026-06-23 06:04:00,20197.6,931.19,44666.67,49029.61
2026-06-23 06:05:00,20197.43,931.67,44666.4,49029.31
2026-06-23 06:06:00,20197.43,932.25,44666.59,49029.49
2026-06-23 06:07:00,20197.07,932.13,44666.22,49029.0
2026-06-23 06:08:00,20197.1,932.2,44666.14,49028.94
2026-06-23 06:09:00,20196.85,932.21,44666.1,49028.8
2026-06-23 06:10:00,20196.83,932.28,44666.01,49028.7
2026-06-23 06:11:00,20197.18,932.25,44666.21,49029.03
2026-06-23 06:12:00,20196.93,932.32,44666.09,49028.82
2026-06-23 06:13:00,20196.5,932.42,44665.66,49028.26
2026-06-23 06:14:00,20196.2,932.46,44665.46,49027.95
2026-06-23 06:15:00,20196.07,933.11,44665.26,49027.72
2026-06-23 06:16:00,20195.86,933.21,44665.13,49027.54
2026-06-23 06:17:00,20195.89,933.54,44665.12,49027.54
2026-06-23 06:18:00,20195.66,933.18,44664.9,49027.24
2026-06-23 06:19:00,20195.39,933.52,44664.78,49027.03
2026-06-23 06:20:00,20195.4,933.59,44664.76,49027.01
2026-06-23 06:21:00,20195.2,933.85,44664.58,49026.77
2026-06-23 06:22:00,20194.82,933.94,44664.39,49026.45
2026-06-23 06:23:00,20194.9,933.94,44664.25,49026.37
2026-06-23 06:24:00,20194.79,934.14,44664.26,49026.31
2026-06-23 06:25:00,20194.44,933.6,44663.94,49025.87
2026-06-23 06:26:00,20194.35,933.55,44663.94,49025.83
2026-06-23 06:27:00,20194.18,934.01,44663.85,49025.69
2026-06-23 06:28:00,20194.04,934.18,44663.66,49025.47
2026-06-23 06:29:00,20193.6,933.96,44663.43,49025.04
2026-06-23 06:30:00,20193.73,933.81,44663.35,49025.04
2026-06-23 06:31:00,20193.89,933.72,44663.43,49025.15
2026-06-23 06:32:00,20193.57,933.92,44663.21,49024.84
2026-06-23 06:33:00,20193.18,934.61,44662.96,49024.48
2026-06-23 06:34:00,20192.94,935.28,44662.6,49024.09
2026-06-23 06:35:00,20193.03,935.12,44662.5,49024.04
2026-06-23 06:36:00,20192.88,934.8,44662.24,49023.74
2026-06-23 06:37:00,20192.57,934.83,44662.11,49023.5
2026-06-23 06:38:00,20192.33,934.76,44661.9,49023.21
2026-06-23 06:39:00,20192.53,934.66,44662.03,49023.41
2026-06-23 06:40:00,20192.66,934.39,44661.98,49023.41
2026-06-23 06:41:00,20192.2,934.45,44661.96,49023.22
2026-06-23 06:42:00,20191.93,934.16,44661.8,49022.94
2026-06-23 06:43:00,20191.77,934.35,44661.53,49022.64
2026-06-23 06:44:00,20191.72,934.58,44661.37,49022.48
2026-06-23 06:45:00,20191.81,934.12,44661.34,49022.47
2026-06-23 06:46:00,20191.73,933.82,44661.24,49022.35
2026-06-23 06:47:00,20191.38,933.83,44660.98,49022.0
2026-06-23 06:48:00,20191.34,933.97,44661.05,49022.04
2026-06-23 06:49:00,20190.87,934.39,44660.74,49021.57
2026-06-23 06:50:00,20190.65,934.79,44660.79,49021.53
2026-06-23 06:51:00,20190.22,934.45,44660.44,49021.02
2026-06-23 06:52:00,20190.11,934.44,44660.26,49020.82
2026-06-23 06:53:00,20189.69,934.67,44660.03,49020.48
2026-06-23 06:54:00,20189.75,934.71,44659.86,49020.34
2026-06-23 06:55:00,20189.84,934.64,44659.87,49020.38
2026-06-23 06:56:00,20189.86,934.59,44659.72,49020.24
2026-06-23 06:57:00,20189.59,934.25,44659.68,49020.09
2026-06-23 06:58:00,20189.05,934.16,44659.43,49019.65
2026-06-23 06:59:00,20188.95,934.02,44659.37,49019.54
2026-06-23 07:00:00,20188.61,934.39,44659.04,49019.14
2026-06-23 07:01:00,20188.62,934.27,44659.2,49019.28
2026-06-23 07:02:00,20188.14,934.37,44658.9,49018.81
2026-06-23 07:03:00,20187.99,934.56,44658.75,49018.6
2026-06-23 07:04:00,20188.22,934.67,44658.77,49018.72
2026-06-23 07:05:00,20187.62,934.55,44658.35,49018.09
2026-06-23 07:06:00,20187.87,934.18,44658.52,49018.35
2026-06-23 07:07:00,20187.68,934.42,44658.51,49018.24
2026-06-23 07:08:00,20187.56,934.43,44658.33,49018.04
2026-06-23 07:09:00,20187.15,934.27,44658.16,49017.7
2026-06-23 07:10:00,20186.88,934.05,44657.95,49017.4
2026-06-23 07:11:00,20186.75,934.1,44657.88,49017.26
2026-06-23 07:12:00,20186.71,933.97,44658.16,49017.51
2026-06-23 07:13:00,20186.34,934.5,44657.97,49017.2
2026-06-23 07:14:00,20186.07,934.61,44657.87,49017.0
2026-06-23 07:15:00,20185.45,934.76,44657.75,49016.63
