timestamp,Bx,By,Bz,B_total
2026-03-15 00:52:00,20174.28,907.1,44645.84,49000.8
2026-03-15 00:53:00,20174.08,908.06,44645.82,49000.72
2026-03-15 00:54:00,20174.26,908.36,44645.81,49000.8
2026-03-15 00:55:00,20174.76,907.66,44646.12,49001.28
2026-03-15 00:56:00,20174.94,906.96,44646.52,49001.69
2026-03-15 00:57:00,20175.11,906.31,44646.89,49002.1
2026-03-15 00:58:00,20175.16,905.38,44647.33,49002.5
2026-03-15 00:59:00,20174.72,904.74,44647.79,49002.71
2026-03-15 01:00:00,20174.49,904.22,44648.22,49003.0
2026-03-15 01:01:00,20174.36,903.79,44648.53,49003.25
2026-03-15 01:02:00,20174.41,903.22,44648.98,49003.67
2026-03-15 01:03:00,20174.52,902.48,44649.46,49004.12
2026-03-15 01:04:00,20174.48,901.86,44649.9,49004.48
2026-03-15 01:05:00,20174.25,901.39,44650.28,49004.73
2026-03-15 01:06:00,20173.73,901.16,44650.59,49004.8
2026-03-15 01:07:00,20173.95,900.54,44651.02,49005.28
2026-03-15 01:08:00,20174.19,899.87,44651.44,49005.74
2026-03-15 01:09:00,20174.27,899.31,44651.78,49006.07
2026-03-15 01:10:00,20173.94,899.18,44651.98,49006.11
2026-03-15 01:11:00,20173.46,899.15,44652.14,49006.05
2026-03-15 01:12:00,20172.62,899.46,44652.21,49005.79
2026-03-15 01:13:00,20171.78,899.92,44652.28,49005.52
2026-03-15 01:14:00,20171.54,900.17,44652.38,49005.52
2026-03-15 01:15:00,20171.79,899.55,44652.73,49005.92
2026-03-15 01:16:00,20171.93,898.51,44653.19,49006.38
2026-03-15 01:17:00,20171.6,897.84,44653.59,49006.59
2026-03-15 01:18:00,20171.39,897.32,44653.96,49006.84
2026-03-15 01:19:00,20171.38,896.92,44654.22,49007.07
2026-03-15 01:20:00,20170.8,896.69,44654.44,49007.01
2026-03-15 01:21:00,20170.18,896.79,44654.53,49006.84
2026-03-15 01:22:00,20169.34,896.89,44654.6,49006.55
2026-03-15 01:23:00,20168.42,897.22,44654.68,49006.26
2026-03-15 01:24:00,20167.51,898.04,44654.56,49005.81
2026-03-15 01:25:00,20166.72,898.29,44654.59,49005.54
2026-03-15 01:26:00,20165.84,898.89,44654.61,49005.19
2026-03-15 01:27:00,20165.2,899.3,44654.64,49004.98
2026-03-15 01:28:00,20164.37,899.68,44654.65,49004.66
2026-03-15 01:29:00,20163.81,900.03,44654.77,49004.54
2026-03-15 01:30:00,20163.84,900.28,44654.94,49004.7
2026-03-15 01:31:00,20163.99,900.16,44655.13,49004.92
2026-03-15 01:32:00,20163.98,899.86,44655.33,49005.09
2026-03-15 01:33:00,20163.6,899.71,44655.5,49005.1
2026-03-15 01:34:00,20163.24,899.82,44655.63,49005.07
2026-03-15 01:35:00,20162.98,899.95,44655.72,49005.04
2026-03-15 01:36:00,20162.73,900.08,44655.79,49005.03
2026-03-15 01:37:00,20162.76,899.85,44655.97,49005.2
2026-03-15 01:38:00,20162.7,899.57,44656.16,49005.35
2026-03-15 01:39:00,20162.45,899.42,44656.31,49005.39
2026-03-15 01:40:00,20162.16,899.39,44656.45,49005.39
2026-03-15 01:41:00,20161.7,899.43,44656.53,49005.28
2026-03-15 01:42:00,20161.29,899.62,44656.62,49005.19
2026-03-15 01:43:00,20161.28,899.31,44656.81,49005.36
2026-03-15 01:44:00,20161.25,899.14,44656.98,49005.51
2026-03-15 01:45:00,20161.52,898.98,44657.15,49005.78
2026-03-15 01:46:00,20161.71,898.86,44657.26,49005.94
2026-03-15 01:47:00,20161.82,898.81,44657.36,49006.07
2026-03-15 01:48:00,20162.12,898.39,44657.56,49006.36
2026-03-15 01:49:00,20162.06,898.28,44657.69,49006.46
2026-03-15 01:50:00,20162.79,897.36,44658.01,49007.02
2026-03-15 01:51:00,20162.68,897.01,44658.2,49007.12
2026-03-15 01:52:00,20161.82,897.51,44658.07,49006.69
2026-03-15 01:53:00,20160.94,898.24,44658.01,49006.26
2026-03-15 01:54:00,20160.55,898.75,44657.92,49006.04
2026-03-15 01:55:00,20160.77,898.56,44658.06,49006.25
2026-03-15 01:56:00,20161.32,898.23,44658.26,49006.69
2026-03-15 01:57:00,20161.62,898.63,44658.35,49006.83
2026-03-15 01:58:00,20162.33,898.74,44658.33,49007.14
2026-03-15 01:59:00,20163.79,898.22,44658.38,49007.82
2026-03-15 02:00:00,20164.9,896.81,44658.84,49008.62
2026-03-15 02:01:00,20164.99,895.64,44659.2,49008.95
2026-03-15 02:02:00,20164.29,895.34,44659.32,49008.77
2026-03-15 02:03:00,20163.62,895.54,44659.35,49008.52
2026-03-15 02:04:00,20163.21,896.03,44659.3,49008.33
2026-03-15 02:05:00,20162.92,896.62,44659.2,49008.12
2026-03-15 02:06:00,20162.89,897.2,44659.04,49008.0
2026-03-15 02:07:00,20162.95,897.33,44659.09,49008.04
2026-03-15 02:08:00,20163.14,897.31,44659.12,49008.17
2026-03-15 02:09:00,20163.24,897.21,44659.23,49008.3
2026-03-15 02:10:00,20163.6,896.9,44659.39,49008.58
2026-03-15 02:11:00,20163.92,896.46,44659.57,49008.87
2026-03-15 02:12:00,20163.81,896.3,44659.71,49008.94
2026-03-15 02:13:00,20163.72,896.45,44659.73,49008.93
2026-03-15 02:14:00,20163.61,896.96,44659.63,49008.81
2026-03-15 02:15:00,20163.79,897.13,44659.62,49008.87
2026-03-15 02:16:00,20163.66,897.74,44659.45,49008.71
2026-03-15 02:17:00,20164.13,897.65,44659.53,49008.95
2026-03-15 02:18:00,20164.73,896.94,44659.8,49009.43
2026-03-15 02:19:00,20165.07,896.48,44659.94,49009.72
2026-03-15 02:20:00,20165.17,895.68,44660.25,49010.01
2026-03-15 02:21:00,20164.87,895.56,44660.4,49009.99
2026-03-15 02:22:00,20164.46,896.13,44660.3,49009.75
2026-03-15 02:23:00,20164.48,896.3,44660.26,49009.73
2026-03-15 02:24:00,20164.83,896.52,44660.26,49009.87
2026-03-15 02:25:00,20164.89,896.66,44660.26,49009.9
2026-03-15 02:26:00,20165.12,896.94,44660.2,49009.95
2026-03-15 02:27:00,20165.35,896.77,44660.29,49010.1
2026-03-15 02:28:00,20165.33,897.05,44660.29,49010.09
2026-03-15 02:29:00,20165.24,897.16,44660.25,49010.03
2026-03-15 02:30:00,20164.54,897.85,44660.16,49009.66
2026-03-15 02:31:00,20164.38,898.73,44660.0,49009.47
2026-03-15 02:32:00,20165.07,898.26,44660.17,49009.89
2026-03-15 02:33:00,20165.12,897.84,44660.39,49010.1
2026-03-15 02:34:00,20164.96,897.63,44660.53,49010.17
2026-03-15 02:35:00,20165.07,896.91,44660.78,49010.44
2026-03-15 02:36:00,20164.92,896.57,44661.0,49010.58
2026-03-15 02:37:00,20165.24,896.36,44661.17,49010.86
2026-03-15 02:38:00,20165.23,896.32,44661.17,49010.87
2026-03-15 02:39:00,20165.07,896.82,44661.05,49010.71
2026-03-15 02:40:00,20165.02,897.01,44661.0,49010.62
2026-03-15 02:41:00,20165.3,896.84,44661.13,49010.85
2026-03-15 02:42:00,20166.03,896.85,44661.15,49011.17
2026-03-15 02:43:00,20166.36,896.5,44661.24,49011.37
2026-03-15 02:44:00,20166.65,895.48,44661.49,49011.72
2026-03-15 02:45:00,20166.2,895.24,44661.63,49011.67
2026-03-15 02:46:00,20165.49,895.66,44661.53,49011.3
2026-03-15 02:47:00,20164.55,896.25,44661.43,49010.83
2026-03-15 02:48:00,20163.85,897.23,44661.28,49010.41
2026-03-15 02:49:00,20163.35,898.5,44660.92,49009.93
2026-03-15 02:50:00,20163.19,899.25,44660.78,49009.75
2026-03-15 02:51:00,20163.19,899.3,44660.87,49009.8
2026-03-15 02:52:00,20162.68,899.48,44660.94,49009.67
2026-03-15 02:53:00,20162.12,899.92,44660.97,49009.46
2026-03-15 02:54:00,20162.11,900.59,44660.94,49009.47
2026-03-15 02:55:00,20163.4,900.48,44661.04,49010.08
2026-03-15 02:56:00,20164.77,900.28,44661.2,49010.79
2026-03-15 02:57:00,20166.18,900.33,44661.19,49011.34
2026-03-15 02:58:00,20167.49,899.95,44661.23,49011.91
2026-03-15 02:59:00,20168.84,898.49,44661.52,49012.7
2026-03-15 03:00:00,20169.59,896.28,44662.04,49013.42
2026-03-15 03:01:00,20168.46,894.94,44662.45,49013.32
2026-03-15 03:02:00,20166.12,896.2,44662.24,49012.18
2026-03-15 03:03:00,20165.18,897.95,44661.81,49011.43
2026-03-15 03:04:00,20165.23,899.15,44661.5,49011.2
2026-03-15 03:05:00,20165.82,899.15,44661.5,49011.45
2026-03-15 03:06:00,20166.38,898.72,44661.67,49011.85
2026-03-15 03:07:00,20166.58,897.93,44661.99,49012.18
2026-03-15 03:08:00,20165.65,897.96,44662.03,49011.82
2026-03-15 03:09:00,20164.53,898.82,44661.85,49011.25
2026-03-15 03:10:00,20164.03,899.9,44661.72,49010.91
2026-03-15 03:11:00,20164.69,899.49,44661.86,49011.29
2026-03-15 03:12:00,20165.66,898.17,44662.31,49012.1
2026-03-15 03:13:00,20165.81,897.44,44662.59,49012.38
2026-03-15 03:14:00,20165.82,897.27,44662.65,49012.47
2026-03-15 03:15:00,20166.2,897.1,44662.7,49012.66
2026-03-15 03:16:00,20166.48,896.83,44662.78,49012.85
2026-03-15 03:17:00,20166.53,897.02,44662.72,49012.82
2026-03-15 03:18:00,20166.38,897.19,44662.65,49012.7
2026-03-15 03:19:00,20166.29,897.4,44662.57,49012.61
2026-03-15 03:20:00,20166.64,897.3,44662.56,49012.72
2026-03-15 03:21:00,20166.86,896.61,44662.76,49012.96
2026-03-15 03:22:00,20166.65,896.29,44662.96,49013.02
2026-03-15 03:23:00,20166.29,897.23,44662.69,49012.67
2026-03-15 03:24:00,20166.46,898.28,44662.37,49012.48
2026-03-15 03:25:00,20166.6,898.53,44662.24,49012.45
2026-03-15 03:26:00,20166.59,899.32,44661.99,49012.23
2026-03-15 03:27:00,20166.76,899.87,44661.82,49012.17
2026-03-15 03:28:00,20167.8,899.28,44661.97,49012.7
2026-03-15 03:29:00,20168.81,898.01,44662.34,49013.43
2026-03-15 03:30:00,20168.92,897.22,44662.64,49013.72
2026-03-15 03:31:00,20168.66,897.23,44662.68,49013.64
2026-03-15 03:32:00,20168.37,897.97,44662.53,49013.39
2026-03-15 03:33:00,20168.44,898.35,44662.39,49013.3
2026-03-15 03:34:00,20168.9,898.14,44662.4,49013.52
2026-03-15 03:35:00,20169.14,897.61,44662.51,49013.71
2026-03-15 03:36:00,20168.88,897.46,44662.61,49013.7
2026-03-15 03:37:00,20168.48,897.86,44662.52,49013.46
2026-03-15 03:38:00,20168.22,897.79,44662.57,49013.4
2026-03-15 03:39:00,20167.85,898.33,44662.62,49013.25
2026-03-15 03:40:00,20167.68,898.9,44662.45,49013.03
2026-03-15 03:41:00,20167.59,898.96,44662.46,49013.01
2026-03-15 03:42:00,20167.31,899.04,44662.53,49012.95
2026-03-15 03:43:00,20167.72,898.97,44662.6,49013.19
2026-03-15 03:44:00,20168.11,898.61,44662.71,49013.45
2026-03-15 03:45:00,20168.57,897.95,44662.95,49013.84
2026-03-15 03:46:00,20168.92,897.32,44663.16,49014.2
2026-03-15 03:47:00,20169.29,896.91,44663.32,49014.46
2026-03-15 03:48:00,20169.03,897.59,44663.17,49014.24
2026-03-15 03:49:00,20168.97,898.22,44662.84,49013.95
2026-03-15 03:50:00,20169.37,898.11,44662.87,49014.11
2026-03-15 03:51:00,20169.7,897.65,44663.03,49014.36
2026-03-15 03:52:00,20170.03,897.0,44663.26,49014.7
2026-03-15 03:53:00,20169.81,897.06,44663.29,49014.63
2026-03-15 03:54:00,20169.83,897.97,44662.96,49014.42
2026-03-15 03:55:00,20169.99,898.54,44662.66,49014.21
2026-03-15 03:56:00,20170.3,898.23,44662.7,49014.37
2026-03-15 03:57:00,20170.26,897.09,44662.85,49014.5
2026-03-15 03:58:00,20169.87,896.35,44663.22,49014.64
2026-03-15 03:59:00,20170.18,895.35,44663.54,49015.04
2026-03-15 04:00:00,20170.42,894.87,44663.72,49015.25
2026-03-15 04:01:00,20171.94,894.05,44664.0,49016.13
2026-03-15 04:02:00,20172.98,893.99,44663.9,49016.48
2026-03-15 04:03:00,20174.32,893.31,44664.02,49017.1
2026-03-15 04:04:00,20174.25,893.45,44663.74,49016.83
2026-03-15 04:05:00,20173.87,894.36,44663.36,49016.35
2026-03-15 04:06:00,20173.79,894.98,44663.1,49016.09
2026-03-15 04:07:00,20173.3,894.3,44663.17,49015.93
2026-03-15 04:08:00,20171.29,895.36,44663.02,49015.0
2026-03-15 04:09:00,20169.7,897.82,44662.4,49013.84
2026-03-15 04:10:00,20169.65,900.64,44661.75,49013.27
2026-03-15 04:11:00,20170.98,901.43,44661.46,49013.54
2026-03-15 04:12:00,20172.33,900.03,44661.68,49014.29
2026-03-15 04:13:00,20172.42,898.11,44662.34,49014.88
2026-03-15 04:14:00,20171.38,897.09,44662.8,49014.87
2026-03-15 04:15:00,20170.54,897.98,44662.83,49014.58
2026-03-15 04:16:00,20170.63,898.9,44662.57,49014.39
2026-03-15 04:17:00,20170.75,899.05,44662.44,49014.32
2026-03-15 04:18:00,20170.9,899.28,44662.43,49014.38
2026-03-15 04:19:00,20171.21,899.28,44662.36,49014.44
2026-03-15 04:20:00,20171.21,899.39,44662.43,49014.49
2026-03-15 04:21:00,20171.22,899.27,44662.44,49014.5
2026-03-15 04:22:00,20171.18,899.29,44662.43,49014.47
2026-03-15 04:23:00,20171.13,898.34,44662.64,49014.62
2026-03-15 04:24:00,20171.07,898.16,44662.99,49014.91
2026-03-15 04:25:00,20171.83,898.26,44662.96,49015.21
2026-03-15 04:26:00,20172.4,897.27,44663.14,49015.61
2026-03-15 04:27:00,20172.16,897.16,44663.26,49015.59
2026-03-15 04:28:00,20171.66,897.31,44663.13,49015.29
2026-03-15 04:29:00,20171.75,897.46,44663.02,49015.23
2026-03-15 04:30:00,20171.83,897.21,44663.1,49015.29
2026-03-15 04:31:00,20171.86,897.06,44663.17,49015.34
2026-03-15 04:32:00,20171.94,896.86,44663.2,49015.42
2026-03-15 04:33:00,20171.74,896.5,44663.32,49015.44
2026-03-15 04:34:00,20171.71,896.53,44663.27,49015.42
2026-03-15 04:35:00,20171.65,896.29,44663.3,49015.43
2026-03-15 04:36:00,20171.47,896.26,44663.35,49015.4
2026-03-15 04:37:00,20171.58,896.39,44663.34,49015.42
2026-03-15 04:38:00,20171.45,896.28,44663.34,49015.38
2026-03-15 04:39:00,20171.42,896.3,44663.37,49015.39
2026-03-15 04:40:00,20171.63,896.3,44663.47,49015.53
2026-03-15 04:41:00,20171.67,896.7,44663.33,49015.4
2026-03-15 04:42:00,20171.83,896.79,44663.19,49015.37
2026-03-15 04:43:00,20172.52,896.03,44663.36,49015.81
2026-03-15 04:44:00,20172.97,895.13,44663.55,49016.18
2026-03-15 04:45:00,20172.68,894.71,44663.64,49016.13
2026-03-15 04:46:00,20172.07,895.09,44663.54,49015.79
2026-03-15 04:47:00,20171.8,895.67,44663.39,49015.54
2026-03-15 04:48:00,20172.46,895.92,44663.26,49015.69
2026-03-15 04:49:00,20173.67,894.86,44663.38,49016.32
2026-03-15 04:50:00,20174.11,893.8,44663.77,49016.78
2026-03-15 04:51:00,20173.3,893.86,44663.73,49016.42
2026-03-15 04:52:00,20172.57,894.12,44663.69,49016.1
2026-03-15 04:53:00,20172.83,894.66,44663.54,49016.08
2026-03-15 04:54:00,20173.88,894.15,44663.56,49016.52
2026-03-15 04:55:00,20174.43,893.21,44663.78,49016.93
2026-03-15 04:56:00,20173.92,893.05,44663.88,49016.83
2026-03-15 04:57:00,20173.47,894.1,44663.6,49016.42
2026-03-15 04:58:00,20173.58,894.6,44663.38,49016.27
2026-03-15 04:59:00,20173.9,894.73,44663.41,49016.41
2026-03-15 05:00:00,20174.13,894.7,44663.37,49016.43
2026-03-15 05:01:00,20174.62,894.47,44663.44,49016.69
2026-03-15 05:02:00,20174.93,893.96,44663.52,49016.87
2026-03-15 05:03:00,20174.65,893.77,44663.58,49016.82
2026-03-15 05:04:00,20174.25,893.81,44663.54,49016.63
2026-03-15 05:05:00,20174.42,894.24,44663.43,49016.6
2026-03-15 05:06:00,20175.32,893.79,44663.49,49017.03
2026-03-15 05:07:00,20175.98,892.31,44663.88,49017.62
2026-03-15 05:08:00,20176.1,891.83,44664.05,49017.81
2026-03-15 05:09:00,20176.49,892.0,44664.01,49017.97
2026-03-15 05:10:00,20176.56,892.0,44663.96,49017.91
2026-03-15 05:11:00,20176.88,891.44,44664.09,49018.13
2026-03-15 05:12:00,20176.76,890.81,44664.22,49018.19
2026-03-15 05:13:00,20176.63,891.06,44664.1,49018.04
2026-03-15 05:14:00,20176.32,891.24,44664.12,49017.94
2026-03-15 05:15:00,20176.34,891.53,44664.05,49017.89
2026-03-15 05:16:00,20176.62,891.75,44664.0,49017.97
2026-03-15 05:17:00,20177.15,891.51,44664.01,49018.18
2026-03-15 05:18:00,20177.51,890.91,44664.19,49018.5
2026-03-15 05:19:00,20177.82,890.59,44664.17,49018.61
2026-03-15 05:20:00,20178.08,890.59,44664.13,49018.66
2026-03-15 05:21:00,20178.17,890.06,44664.13,49018.68
2026-03-15 05:22:00,20177.31,889.77,44664.34,49018.51
2026-03-15 05:23:00,20176.69,890.35,44664.46,49018.37
2026-03-15 05:24:00,20177.48,889.89,44664.67,49018.91
2026-03-15 05:25:00,20177.68,889.66,44664.85,49019.16
2026-03-15 05:26:00,20177.7,890.99,44664.69,49019.04
2026-03-15 05:27:00,20177.68,891.71,44664.42,49018.79
2026-03-15 05:28:00,20178.18,891.46,44664.46,49019.02
2026-03-15 05:29:00,20178.62,891.14,44664.62,49019.35
2026-03-15 05:30:00,20178.53,891.29,44664.74,49019.41
2026-03-15 05:31:00,20178.99,891.54,44664.75,49019.6
2026-03-15 05:32:00,20178.97,891.08,44664.9,49019.73
2026-03-15 05:33:00,20179.04,891.98,44664.81,49019.68
2026-03-15 05:34:00,20178.52,892.7,44664.6,49019.32
2026-03-15 05:35:00,20178.88,892.37,44664.75,49019.61
2026-03-15 05:36:00,20178.3,892.95,44664.78,49019.4
2026-03-15 05:37:00,20178.08,894.14,44664.66,49019.21
2026-03-15 05:38:00,20178.46,894.92,44664.41,49019.16
2026-03-15 05:39:00,20178.9,894.75,44664.37,49019.31
2026-03-15 05:40:00,20179.3,894.21,44664.64,49019.71
2026-03-15 05:41:00,20180.09,893.53,44664.93,49020.26
2026-03-15 05:42:00,20180.63,892.63,44665.17,49020.69
2026-03-15 05:43:00,20179.71,892.68,44665.11,49020.27
2026-03-15 05:44:00,20178.35,892.84,44665.06,49019.68
2026-03-15 05:45:00,20177.57,893.16,44665.28,49019.55
2026-03-15 05:46:00,20177.51,893.88,44665.23,49019.49
2026-03-15 05:47:00,20178.66,893.21,44665.63,49020.33
2026-03-15 05:48:00,20178.76,893.03,44666.07,49020.77
2026-03-15 05:49:00,20177.9,894.21,44665.48,49019.88
2026-03-15 05:50:00,20176.83,894.69,44665.13,49019.12
2026-03-15 05:51:00,20177.54,895.62,44665.18,49019.46
2026-03-15 05:52:00,20178.72,894.17,44665.31,49020.04
2026-03-15 05:53:00,20178.04,892.36,44666.0,49020.36
2026-03-15 05:54:00,20177.04,892.94,44666.17,49020.14
2026-03-15 05:55:00,20176.76,893.35,44665.93,49019.81
2026-03-15 05:56:00,20176.16,891.6,44666.41,49019.95
2026-03-15 05:57:00,20175.58,890.99,44666.96,49020.19
2026-03-15 05:58:00,20175.09,891.63,44666.82,49019.91
2026-03-15 05:59:00,20173.85,891.6,44666.74,49019.34
2026-03-15 06:00:00,20173.63,891.14,44667.13,49019.58
2026-03-15 06:01:00,20173.74,890.7,44667.24,49019.72
2026-03-15 06:02:00,20173.06,890.9,44667.41,49019.63
2026-03-15 06:03:00,20173.08,890.77,44667.51,49019.71
2026-03-15 06:04:00,20173.26,889.62,44667.63,49019.88
2026-03-15 06:05:00,20171.91,889.82,44667.49,49019.22
2026-03-15 06:06:00,20171.32,890.33,44667.49,49018.98
2026-03-15 06:07:00,20170.52,890.88,44667.66,49018.81
2026-03-15 06:08:00,20170.35,891.25,44667.69,49018.77
2026-03-15 06:09:00,20170.83,891.05,44667.76,49019.03
2026-03-15 06:10:00,20170.9,890.65,44667.87,49019.17
2026-03-15 06:11:00,20170.86,891.07,44667.71,49019.04
2026-03-15 06:12:00,20171.11,891.01,44667.86,49019.28
2026-03-15 06:13:00,20171.64,890.25,44668.32,49019.84
2026-03-15 06:14:00,20171.41,890.14,44668.47,49019.9
2026-03-15 06:15:00,20171.04,890.47,44668.35,49019.68
2026-03-15 06:16:00,20171.14,891.25,44668.15,49019.55
2026-03-15 06:17:00,20171.2,891.16,44668.13,49019.55
2026-03-15 06:18:00,20171.52,890.65,44668.48,49019.98
2026-03-15 06:19:00,20172.2,890.85,44668.65,49020.42
2026-03-15 06:20:00,20173.23,889.61,44668.81,49020.96
2026-03-15 06:21:00,20173.24,889.5,44668.99,49021.12
2026-03-15 06:22:00,20173.39,889.95,44668.77,49020.97
2026-03-15 06:23:00,20173.67,889.74,44668.84,49021.15
2026-03-15 06:24:00,20174.12,889.36,44669.1,49021.58
2026-03-15 06:25:00,20174.71,888.69,44669.53,49022.12
2026-03-15 06:26:00,20173.75,888.96,44669.47,49021.71
2026-03-15 06:27:00,20173.31,889.69,44669.36,49021.46
2026-03-15 06:28:00,20172.62,889.53,44669.42,49021.25
2026-03-15 06:29:00,20171.56,891.04,44669.13,49020.56
2026-03-15 06:30:00,20172.09,890.72,44669.31,49020.94
2026-03-15 06:31:00,20171.62,891.22,44669.22,49020.68
2026-03-15 06:32:00,20171.5,891.2,44669.26,49020.69
2026-03-15 06:33:00,20171.4,891.21,44669.42,49020.81
2026-03-15 06:34:00,20171.6,890.73,44669.68,49021.12
2026-03-15 06:35:00,20171.57,890.74,44669.68,49021.1
2026-03-15 06:36:00,20171.81,889.85,44669.96,49021.45
2026-03-15 06:37:00,20171.67,889.73,44670.15,49021.55
2026-03-15 06:38:00,20171.52,890.3,44670.33,49021.62
2026-03-15 06:39:00,20171.48,889.6,44670.29,49021.57
2026-03-15 06:40:00,20172.52,888.87,44671.03,49022.69
2026-03-15 06:41:00,20173.06,888.19,44670.88,49022.76
2026-03-15 06:42:00,20171.92,887.09,44671.0,49022.34
2026-03-15 06:43:00,20170.91,887.85,44671.25,49022.17
2026-03-15 06:44:00,20170.05,889.01,44671.27,49021.87
2026-03-15 06:45:00,20170.16,888.71,44671.17,49021.85
2026-03-15 06:46:00,20170.45,888.87,44671.26,49022.04
2026-03-15 06:47:00,20170.98,888.82,44671.42,49022.39
2026-03-15 06:48:00,20171.33,888.13,44671.43,49022.56
2026-03-15 06:49:00,20171.94,888.13,44671.85,49023.2
2026-03-15 06:50:00,20171.04,887.36,44671.94,49022.86
2026-03-15 06:51:00,20169.04,889.27,44671.69,49021.86
2026-03-15 06:52:00,20169.21,891.49,44671.2,49021.51
2026-03-15 06:53:00,20170.13,890.47,44671.18,49021.88
2026-03-15 06:54:00,20168.96,890.12,44671.62,49021.75
2026-03-15 06:55:00,20168.99,891.73,44671.42,49021.6
2026-03-15 06:56:00,20169.96,892.22,44671.24,49021.85
2026-03-15 06:57:00,20169.75,891.93,44671.35,49021.9
2026-03-15 06:58:00,20170.32,890.95,44671.65,49022.39
2026-03-15 06:59:00,20170.96,891.34,44671.71,49022.66
2026-03-15 07:00:00,20170.77,890.61,44671.76,49022.64
2026-03-15 07:01:00,20171.27,889.53,44672.04,49023.11
2026-03-15 07:02:00,20171.7,889.58,44672.33,49023.55
2026-03-15 07:03:00,20171.49,890.03,44672.26,49023.41
2026-03-15 07:04:00,20171.62,889.59,44672.26,49023.44
2026-03-15 07:05:00,20171.72,889.15,44672.39,49023.59
2026-03-15 07:06:00,20171.33,888.71,44672.6,49023.63
2026-03-15 07:07:00,20172.88,888.14,44673.11,49024.71
2026-03-15 07:08:00,20172.29,888.19,44672.81,49024.19
2026-03-15 07:09:00,20171.19,888.69,44672.76,49023.71
2026-03-15 07:10:00,20171.56,889.03,44672.75,49023.87
2026-03-15 07:11:00,20171.16,888.92,44672.81,49023.75
2026-03-15 07:12:00,20171.02,889.09,44672.94,49023.79
2026-03-15 07:13:00,20170.87,890.16,44672.6,49023.43
2026-03-15 07:14:00,20170.71,890.64,44672.35,49023.18
2026-03-15 07:15:00,20170.95,890.98,44672.46,49023.37
