OVATION Prime (2013 Version) 
Model_Run Time: 2025-12-20 04:10:00
Observation Time: 2025-12-20 03:56:00
Forecast Time:    2025-12-20 05:04:36
Hemispheric Power:     28.2
Forecast Kp:   3
 Local_time   Lat_mag       je_diff     je_mono     je_wav      je_ions 
 1.0000e-03   5.0001e+01  1.3424e-02  2.8308e-03  5.3681e-04  3.9263e-03 
 1.0000e-03   5.0501e+01  1.1113e-02  2.4734e-03  3.6174e-04  3.5774e-03 
 1.0000e-03   5.1001e+01  9.3272e-03  2.4708e-03  2.3795e-04  3.1536e-03 
 1.0000e-03   5.1501e+01  8.1855e-03  2.7731e-03  1.4847e-04  2.7736e-03 
 1.0000e-03   5.2001e+01  7.6998e-03  3.2661e-03  8.5818e-05  2.5256e-03 
 1.0000e-03   5.2501e+01  7.8365e-03  3.8058e-03  4.5366e-05  2.4532e-03 
 1.0000e-03   5.3001e+01  8.5903e-03  4.2949e-03  2.1495e-05  2.5697e-03 
 1.0000e-03   5.3501e+01  1.0065e-02  4.7919e-03  9.3052e-06  2.8814e-03 
 1.0000e-03   5.4001e+01  1.2545e-02  5.5990e-03  5.0019e-06  3.4156e-03 
 1.0000e-03   5.4501e+01  1.6581e-02  7.2804e-03  1.0550e-05  4.2411e-03 
 1.0000e-03   5.5001e+01  2.3077e-02  1.0653e-02  3.6742e-05  5.4848e-03 
 1.0000e-03   5.5501e+01  3.3340e-02  1.6580e-02  1.2079e-04  7.3490e-03 
 1.0000e-03   5.6001e+01  4.9038e-02  2.5700e-02  3.4774e-04  1.0118e-02 
 1.0000e-03   5.6501e+01  7.2049e-02  3.8045e-02  9.0647e-04  1.4153e-02 
 1.0000e-03   5.7001e+01  1.0426e-01  5.2779e-02  2.1410e-03  1.9852e-02 
 1.0000e-03   5.7501e+01  1.4745e-01  6.8296e-02  4.5941e-03  2.7600e-02 
 1.0000e-03   5.8001e+01  2.0344e-01  8.2725e-02  8.9879e-03  3.7700e-02 
 1.0000e-03   5.8501e+01  2.7433e-01  9.4630e-02  1.6083e-02  5.0363e-02 
 1.0000e-03   5.9001e+01  3.6263e-01  1.0349e-01  2.6429e-02  6.5742e-02 
 1.0000e-03   5.9501e+01  4.7087e-01  1.0973e-01  4.0085e-02  8.4001e-02 
 1.0000e-03   6.0001e+01  6.0052e-01  1.1432e-01  5.6482e-02  1.0536e-01 
 1.0000e-03   6.0501e+01  7.5077e-01  1.1857e-01  7.4533e-02  1.3004e-01 
 1.0000e-03   6.1001e+01  9.1756e-01  1.2400e-01  9.3004e-02  1.5809e-01 
 1.0000e-03   6.1501e+01  1.0936e+00  1.3245e-01  1.1095e-01  1.8924e-01 
 1.0000e-03   6.2001e+01  1.2692e+00  1.4595e-01  1.2797e-01  2.2269e-01 
 1.0000e-03   6.2501e+01  1.4341e+00  1.6640e-01  1.4416e-01  2.5716e-01 
 1.0000e-03   6.3001e+01  1.5782e+00  1.9513e-01  1.5983e-01  2.9097e-01 
 1.0000e-03   6.3501e+01  1.6936e+00  2.3266e-01  1.7521e-01  3.2220e-01 
 1.0000e-03   6.4001e+01  1.7743e+00  2.7876e-01  1.9020e-01  3.4881e-01 
 1.0000e-03   6.4501e+01  1.8169e+00  3.3262e-01  2.0452e-01  3.6884e-01 
 1.0000e-03   6.5001e+01  1.8204e+00  3.9286e-01  2.1778e-01  3.8051e-01 
 1.0000e-03   6.5501e+01  1.7866e+00  4.5738e-01  2.2975e-01  3.8257e-01 
 1.0000e-03   6.6001e+01  1.7196e+00  5.2324e-01  2.4040e-01  3.7454e-01 
 1.0000e-03   6.6501e+01  1.6253e+00  5.8670e-01  2.4990e-01  3.5700e-01 
 1.0000e-03   6.7001e+01  1.5108e+00  6.4372e-01  2.5844e-01  3.3158e-01 
 1.0000e-03   6.7501e+01  1.3834e+00  6.9052e-01  2.6615e-01  3.0072e-01 
 1.0000e-03   6.8001e+01  1.2499e+00  7.2423e-01  2.7290e-01  2.6716e-01 
 1.0000e-03   6.8501e+01  1.1162e+00  7.4316e-01  2.7832e-01  2.3349e-01 
 1.0000e-03   6.9001e+01  9.8663e-01  7.4685e-01  2.8185e-01  2.0167e-01 
 1.0000e-03   6.9501e+01  8.6472e-01  7.3581e-01  2.8286e-01  1.7293e-01 
 1.0000e-03   7.0001e+01  7.5255e-01  7.1125e-01  2.8076e-01  1.4777e-01 
 1.0000e-03   7.0501e+01  6.5117e-01  6.7480e-01  2.7513e-01  1.2615e-01 
 1.0000e-03   7.1001e+01  5.6077e-01  6.2844e-01  2.6582e-01  1.0771e-01 
 1.0000e-03   7.1501e+01  4.8092e-01  5.7448e-01  2.5296e-01  9.1974e-02 
 1.0000e-03   7.2001e+01  4.1087e-01  5.1556e-01  2.3698e-01  7.8494e-02 
 1.0000e-03   7.2501e+01  3.4972e-01  4.5448e-01  2.1849e-01  6.6904e-02 
 1.0000e-03   7.3001e+01  2.9655e-01  3.9388e-01  1.9824e-01  5.6936e-02 
 1.0000e-03   7.3501e+01  2.5050e-01  3.3588e-01  1.7698e-01  4.8397e-02 
 1.0000e-03   7.4001e+01  2.1072e-01  2.8197e-01  1.5548e-01  4.1138e-02 
 1.0000e-03   7.4501e+01  1.7649e-01  2.3308e-01  1.3445e-01  3.5020e-02 
 1.0000e-03   7.5001e+01  1.4720e-01  1.8981e-01  1.1450e-01  2.9903e-02 
 1.0000e-03   7.5501e+01  1.2241e-01  1.5256e-01  9.6100e-02  2.5643e-02 
 1.0000e-03   7.6001e+01  1.0178e-01  1.2150e-01  7.9537e-02  2.2105e-02 
 1.0000e-03   7.6501e+01  8.4950e-02  9.6469e-02  6.4963e-02  1.9171e-02 
 1.0000e-03   7.7001e+01  7.1445e-02  7.6911e-02  5.2446e-02  1.6741e-02 
 1.0000e-03   7.7501e+01  6.0710e-02  6.1959e-02  4.1996e-02  1.4734e-02 
 1.0000e-03   7.8001e+01  5.2153e-02  5.0617e-02  3.3553e-02  1.3079e-02 
 1.0000e-03   7.8501e+01  4.5244e-02  4.1956e-02  2.6963e-02  1.1712e-02 
 1.0000e-03   7.9001e+01  3.9584e-02  3.5228e-02  2.1986e-02  1.0576e-02 
 1.0000e-03   7.9501e+01  3.4916e-02  2.9886e-02  1.8327e-02  9.6267e-03 
 1.0000e-03   8.0001e+01  3.1083e-02  2.5562e-02  1.5686e-02  8.8283e-03 
 1.0000e-03   8.0501e+01  2.7974e-02  2.2003e-02  1.3775e-02  8.1545e-03 
 1.0000e-03   8.1001e+01  2.5480e-02  1.9032e-02  1.2314e-02  7.5855e-03 
 1.0000e-03   8.1501e+01  2.3485e-02  1.6516e-02  1.1048e-02  7.1060e-03 
 1.0000e-03   8.2001e+01  2.1878e-02  1.4356e-02  9.7727e-03  6.7062e-03 
 1.0000e-03   8.2501e+01  2.0565e-02  1.2482e-02  8.3841e-03  6.3801e-03 
 1.0000e-03   8.3001e+01  1.9473e-02  1.0853e-02  6.8953e-03  6.1261e-03 
 1.0000e-03   8.3501e+01  1.8548e-02  9.4617e-03  5.4153e-03  5.9442e-03 
 1.0000e-03   8.4001e+01  1.7750e-02  8.3262e-03  4.0862e-03  5.8337e-03 
 1.0000e-03   8.4501e+01  1.7054e-02  7.4694e-03  3.0239e-03  5.7891e-03 
 1.0000e-03   8.5001e+01  1.6461e-02  6.8965e-03  2.2798e-03  5.7973e-03 
 1.0000e-03   8.5501e+01  1.6005e-02  6.5746e-03  1.8356e-03  5.8343e-03 
 1.0000e-03   8.6001e+01  1.5759e-02  6.4269e-03  1.6217e-03  5.8653e-03 
 1.0000e-03   8.6501e+01  1.5859e-02  6.3433e-03  1.5415e-03  5.8468e-03 
 1.0000e-03   8.7001e+01  1.6511e-02  6.2006e-03  1.4977e-03  5.7321e-03 
 1.0000e-03   8.7501e+01  1.7985e-02  5.8909e-03  1.4155e-03  5.4798e-03 
 1.0000e-03   8.8001e+01  2.0554e-02  5.3513e-03  1.2584e-03  5.0652e-03 
 1.0000e-03   8.8501e+01  2.4365e-02  4.5859e-03  1.0316e-03  4.4910e-03 
 1.0000e-03   8.9001e+01  2.9291e-02  3.6686e-03  7.7171e-04  3.7933e-03 
 1.0000e-03   8.9501e+01  3.4844e-02  2.7178e-03  5.2358e-04  3.0365e-03 
 2.5100e-01   5.0001e+01  1.2617e-02  2.5146e-03  5.4353e-04  3.4404e-03 
 2.5100e-01   5.0501e+01  1.0095e-02  2.0878e-03  3.4999e-04  3.0906e-03 
 2.5100e-01   5.1001e+01  8.0968e-03  1.9682e-03  2.2282e-04  2.6797e-03 
 2.5100e-01   5.1501e+01  6.7609e-03  2.1142e-03  1.3625e-04  2.3141e-03 
 2.5100e-01   5.2001e+01  6.0994e-03  2.4373e-03  7.7879e-05  2.0711e-03 
 2.5100e-01   5.2501e+01  6.0593e-03  2.8324e-03  4.0946e-05  1.9857e-03 
 2.5100e-01   5.3001e+01  6.6039e-03  3.2482e-03  1.9272e-05  2.0658e-03 
 2.5100e-01   5.3501e+01  7.8090e-03  3.7995e-03  8.3542e-06  2.3131e-03 
 2.5100e-01   5.4001e+01  9.9510e-03  4.8653e-03  4.2148e-06  2.7521e-03 
 2.5100e-01   5.4501e+01  1.3608e-02  7.1285e-03  8.6784e-06  3.4518e-03 
 2.5100e-01   5.5001e+01  1.9767e-02  1.1602e-02  3.0823e-05  4.5451e-03 
 2.5100e-01   5.5501e+01  2.9863e-02  1.9399e-02  1.0351e-04  6.2471e-03 
 2.5100e-01   5.6001e+01  4.5709e-02  3.1382e-02  3.0146e-04  8.8602e-03 
 2.5100e-01   5.6501e+01  6.9273e-02  4.7632e-02  7.9545e-04  1.2759e-02 
 2.5100e-01   5.7001e+01  1.0240e-01  6.7061e-02  1.9015e-03  1.8337e-02 
 2.5100e-01   5.7501e+01  1.4670e-01  8.7508e-02  4.1263e-03  2.5934e-02 
 2.5100e-01   5.8001e+01  2.0372e-01  1.0640e-01  8.1588e-03  3.5775e-02 
 2.5100e-01   5.8501e+01  2.7544e-01  1.2169e-01  1.4743e-02  4.7964e-02 
 2.5100e-01   5.9001e+01  3.6448e-01  1.3254e-01  2.4444e-02  6.2565e-02 
 2.5100e-01   5.9501e+01  4.7373e-01  1.3928e-01  3.7374e-02  7.9710e-02 
 2.5100e-01   6.0001e+01  6.0524e-01  1.4302e-01  5.3045e-02  9.9668e-02 
 2.5100e-01   6.0501e+01  7.5867e-01  1.4518e-01  7.0464e-02  1.2277e-01 
 2.5100e-01   6.1001e+01  9.3020e-01  1.4744e-01  8.8482e-02  1.4923e-01 
 2.5100e-01   6.1501e+01  1.1125e+00  1.5191e-01  1.0620e-01  1.7888e-01 
 2.5100e-01   6.2001e+01  1.2956e+00  1.6101e-01  1.2322e-01  2.1104e-01 
 2.5100e-01   6.2501e+01  1.4688e+00  1.7708e-01  1.3954e-01  2.4450e-01 
 2.5100e-01   6.3001e+01  1.6219e+00  2.0178e-01  1.5532e-01  2.7764e-01 
 2.5100e-01   6.3501e+01  1.7461e+00  2.3577e-01  1.7059e-01  3.0861e-01 
 2.5100e-01   6.4001e+01  1.8347e+00  2.7877e-01  1.8514e-01  3.3548e-01 
 2.5100e-01   6.4501e+01  1.8836e+00  3.2973e-01  1.9859e-01  3.5633e-01 
 2.5100e-01   6.5001e+01  1.8909e+00  3.8703e-01  2.1062e-01  3.6942e-01 
 2.5100e-01   6.5501e+01  1.8578e+00  4.4837e-01  2.2108e-01  3.7338e-01 
 2.5100e-01   6.6001e+01  1.7880e+00  5.1075e-01  2.3006e-01  3.6761e-01 
 2.5100e-01   6.6501e+01  1.6880e+00  5.7050e-01  2.3781e-01  3.5245e-01 
 2.5100e-01   6.7001e+01  1.5657e+00  6.2374e-01  2.4465e-01  3.2931e-01 
 2.5100e-01   6.7501e+01  1.4291e+00  6.6688e-01  2.5077e-01  3.0041e-01 
 2.5100e-01   6.8001e+01  1.2862e+00  6.9730e-01  2.5615e-01  2.6840e-01 
 2.5100e-01   6.8501e+01  1.1434e+00  7.1352e-01  2.6054e-01  2.3580e-01 
 2.5100e-01   6.9001e+01  1.0059e+00  7.1532e-01  2.6346e-01  2.0461e-01 
 2.5100e-01   6.9501e+01  8.7724e-01  7.0343e-01  2.6435e-01  1.7612e-01 
 2.5100e-01   7.0001e+01  7.5974e-01  6.7922e-01  2.6262e-01  1.5094e-01 
 2.5100e-01   7.0501e+01  6.5441e-01  6.4435e-01  2.5779e-01  1.2912e-01 
 2.5100e-01   7.1001e+01  5.6130e-01  6.0071e-01  2.4958e-01  1.1038e-01 
 2.5100e-01   7.1501e+01  4.7978e-01  5.5034e-01  2.3804e-01  9.4325e-02 
 2.5100e-01   7.2001e+01  4.0884e-01  4.9552e-01  2.2352e-01  8.0525e-02 
 2.5100e-01   7.2501e+01  3.4737e-01  4.3865e-01  2.0657e-01  6.8641e-02 
 2.5100e-01   7.3001e+01  2.9426e-01  3.8195e-01  1.8789e-01  5.8413e-02 
 2.5100e-01   7.3501e+01  2.4849e-01  3.2722e-01  1.6817e-01  4.9652e-02 
 2.5100e-01   7.4001e+01  2.0911e-01  2.7571e-01  1.4810e-01  4.2209e-02 
 2.5100e-01   7.4501e+01  1.7528e-01  2.2830e-01  1.2831e-01  3.5941e-02 
 2.5100e-01   7.5001e+01  1.4634e-01  1.8572e-01  1.0939e-01  3.0706e-02 
 2.5100e-01   7.5501e+01  1.2182e-01  1.4865e-01  9.1787e-02  2.6353e-02 
 2.5100e-01   7.6001e+01  1.0136e-01  1.1754e-01  7.5862e-02  2.2740e-02 
 2.5100e-01   7.6501e+01  8.4632e-02  9.2488e-02  6.1823e-02  1.9742e-02 
 2.5100e-01   7.7001e+01  7.1198e-02  7.3041e-02  4.9779e-02  1.7258e-02 
 2.5100e-01   7.7501e+01  6.0521e-02  5.8352e-02  3.9757e-02  1.5205e-02 
 2.5100e-01   7.8001e+01  5.2016e-02  4.7378e-02  3.1700e-02  1.3508e-02 
 2.5100e-01   7.8501e+01  4.5146e-02  3.9133e-02  2.5467e-02  1.2102e-02 
 2.5100e-01   7.9001e+01  3.9501e-02  3.2824e-02  2.0838e-02  1.0926e-02 
 2.5100e-01   7.9501e+01  3.4822e-02  2.7879e-02  1.7543e-02  9.9339e-03 
 2.5100e-01   8.0001e+01  3.0967e-02  2.3913e-02  1.5287e-02  9.0885e-03 
 2.5100e-01   8.0501e+01  2.7841e-02  2.0667e-02  1.3762e-02  8.3645e-03 
 2.5100e-01   8.1001e+01  2.5354e-02  1.7962e-02  1.2654e-02  7.7452e-03 
 2.5100e-01   8.1501e+01  2.3396e-02  1.5673e-02  1.1660e-02  7.2195e-03 
 2.5100e-01   8.2001e+01  2.1851e-02  1.3711e-02  1.0551e-02  6.7810e-03 
 2.5100e-01   8.2501e+01  2.0613e-02  1.2015e-02  9.2156e-03  6.4260e-03 
 2.5100e-01   8.3001e+01  1.9592e-02  1.0548e-02  7.6909e-03  6.1521e-03 
 2.5100e-01   8.3501e+01  1.8717e-02  9.3018e-03  6.1214e-03  5.9579e-03 
 2.5100e-01   8.4001e+01  1.7938e-02  8.2878e-03  4.6840e-03  5.8405e-03 
 2.5100e-01   8.4501e+01  1.7228e-02  7.5180e-03  3.5169e-03  5.7930e-03 
 2.5100e-01   8.5001e+01  1.6587e-02  6.9868e-03  2.6794e-03  5.8006e-03 
 2.5100e-01   8.5501e+01  1.6048e-02  6.6542e-03  2.1532e-03  5.8369e-03 
 2.5100e-01   8.6001e+01  1.5667e-02  6.4458e-03  1.8664e-03  5.8638e-03 
 2.5100e-01   8.6501e+01  1.5539e-02  6.2664e-03  1.7228e-03  5.8343e-03 
 2.5100e-01   8.7001e+01  1.5790e-02  6.0196e-03  1.6273e-03  5.7005e-03 
 2.5100e-01   8.7501e+01  1.6583e-02  5.6280e-03  1.5065e-03  5.4228e-03 
 2.5100e-01   8.8001e+01  1.8073e-02  5.0508e-03  1.3231e-03  4.9816e-03 
 2.5100e-01   8.8501e+01  2.0341e-02  4.2983e-03  1.0791e-03  4.3853e-03 
 2.5100e-01   8.9001e+01  2.3297e-02  3.4327e-03  8.0746e-04  3.6737e-03 
 2.5100e-01   8.9501e+01  2.6630e-02  2.5511e-03  5.5010e-04  2.9123e-03 
 5.0100e-01   5.0001e+01  1.1801e-02  2.3174e-03  5.4739e-04  3.0367e-03 
 5.0100e-01   5.0501e+01  9.1412e-03  1.8162e-03  3.3683e-04  2.6713e-03 
 5.0100e-01   5.1001e+01  6.9936e-03  1.5716e-03  2.0668e-04  2.2567e-03 
 5.0100e-01   5.1501e+01  5.5104e-03  1.5562e-03  1.2328e-04  1.8905e-03 
 5.0100e-01   5.2001e+01  4.7025e-03  1.7096e-03  6.9419e-05  1.6411e-03 
 5.0100e-01   5.2501e+01  4.5023e-03  1.9626e-03  3.6207e-05  1.5367e-03 
 5.0100e-01   5.3001e+01  4.8499e-03  2.3033e-03  1.6886e-05  1.5801e-03 
 5.0100e-01   5.3501e+01  5.7994e-03  2.8933e-03  7.3252e-06  1.7692e-03 
 5.0100e-01   5.4001e+01  7.6194e-03  4.1790e-03  3.5091e-06  2.1258e-03 
 5.0100e-01   5.4501e+01  1.0909e-02  6.9550e-03  7.0644e-06  2.7188e-03 
 5.0100e-01   5.5001e+01  1.6716e-02  1.2427e-02  2.5514e-05  3.6854e-03 
 5.0100e-01   5.5501e+01  2.6576e-02  2.1957e-02  8.7341e-05  5.2505e-03 
 5.0100e-01   5.6001e+01  4.2409e-02  3.6636e-02  2.5665e-04  7.7294e-03 
 5.0100e-01   5.6501e+01  6.6234e-02  5.6607e-02  6.8375e-04  1.1503e-02 
 5.0100e-01   5.7001e+01  9.9831e-02  8.0547e-02  1.6501e-03  1.6953e-02 
 5.0100e-01   5.7501e+01  1.4461e-01  1.0576e-01  3.6122e-03  2.4372e-02 
 5.0100e-01   5.8001e+01  2.0189e-01  1.2898e-01  7.2000e-03  3.3905e-02 
 5.0100e-01   5.8501e+01  2.7346e-01  1.4759e-01  1.3106e-02  4.5556e-02 
 5.0100e-01   5.9001e+01  3.6201e-01  1.6041e-01  2.1876e-02  5.9306e-02 
 5.0100e-01   5.9501e+01  4.7081e-01  1.6771e-01  3.3654e-02  7.5260e-02 
 5.0100e-01   6.0001e+01  6.0241e-01  1.7067e-01  4.8052e-02  9.3729e-02 
 5.0100e-01   6.0501e+01  7.5702e-01  1.7082e-01  6.4225e-02  1.1515e-01 
 5.0100e-01   6.1001e+01  9.3120e-01  1.7001e-01  8.1191e-02  1.3985e-01 
 5.0100e-01   6.1501e+01  1.1178e+00  1.7060e-01  9.8187e-02  1.6779e-01 
 5.0100e-01   6.2001e+01  1.3069e+00  1.7539e-01  1.1485e-01  1.9839e-01 
 5.0100e-01   6.2501e+01  1.4876e+00  1.8715e-01  1.3111e-01  2.3052e-01 
 5.0100e-01   6.3001e+01  1.6494e+00  2.0791e-01  1.4695e-01  2.6265e-01 
 5.0100e-01   6.3501e+01  1.7832e+00  2.3849e-01  1.6218e-01  2.9305e-01 
 5.0100e-01   6.4001e+01  1.8815e+00  2.7853e-01  1.7640e-01  3.1990e-01 
 5.0100e-01   6.4501e+01  1.9389e+00  3.2675e-01  1.8917e-01  3.4137e-01 
 5.0100e-01   6.5001e+01  1.9525e+00  3.8123e-01  2.0019e-01  3.5577e-01 
 5.0100e-01   6.5501e+01  1.9224e+00  4.3947e-01  2.0940e-01  3.6167e-01 
 5.0100e-01   6.6001e+01  1.8521e+00  4.9836e-01  2.1697e-01  3.5833e-01 
 5.0100e-01   6.6501e+01  1.7481e+00  5.5432e-01  2.2324e-01  3.4585e-01 
 5.0100e-01   6.7001e+01  1.6189e+00  6.0369e-01  2.2858e-01  3.2537e-01 
 5.0100e-01   6.7501e+01  1.4739e+00  6.4316e-01  2.3328e-01  2.9890e-01 
 5.0100e-01   6.8001e+01  1.3218e+00  6.7038e-01  2.3742e-01  2.6886e-01 
 5.0100e-01   6.8501e+01  1.1701e+00  6.8415e-01  2.4086e-01  2.3770e-01 
 5.0100e-01   6.9001e+01  1.0245e+00  6.8445e-01  2.4324e-01  2.0740e-01 
 5.0100e-01   6.9501e+01  8.8908e-01  6.7218e-01  2.4406e-01  1.7934e-01 
 5.0100e-01   7.0001e+01  7.6620e-01  6.4875e-01  2.4274e-01  1.5422e-01 
 5.0100e-01   7.0501e+01  6.5690e-01  6.1582e-01  2.3874e-01  1.3223e-01 
 5.0100e-01   7.1001e+01  5.6110e-01  5.7510e-01  2.3172e-01  1.1319e-01 
 5.0100e-01   7.1501e+01  4.7794e-01  5.2838e-01  2.2162e-01  9.6776e-02 
 5.0100e-01   7.2001e+01  4.0619e-01  4.7761e-01  2.0868e-01  8.2626e-02 
 5.0100e-01   7.2501e+01  3.4447e-01  4.2480e-01  1.9341e-01  7.0422e-02 
 5.0100e-01   7.3001e+01  2.9149e-01  3.7179e-01  1.7643e-01  5.9915e-02 
 5.0100e-01   7.3501e+01  2.4606e-01  3.2008e-01  1.5836e-01  5.0917e-02 
 5.0100e-01   7.4001e+01  2.0712e-01  2.7071e-01  1.3981e-01  4.3277e-02 
 5.0100e-01   7.4501e+01  1.7375e-01  2.2456e-01  1.2136e-01  3.6851e-02 
 5.0100e-01   7.5001e+01  1.4521e-01  1.8250e-01  1.0355e-01  3.1491e-02 
 5.0100e-01   7.5501e+01  1.2102e-01  1.4546e-01  8.6874e-02  2.7043e-02 
 5.0100e-01   7.6001e+01  1.0080e-01  1.1423e-01  7.1733e-02  2.3357e-02 
 5.0100e-01   7.6501e+01  8.4235e-02  8.9092e-02  5.8388e-02  2.0302e-02 
 5.0100e-01   7.7001e+01  7.0920e-02  6.9717e-02  4.6973e-02  1.7770e-02 
 5.0100e-01   7.7501e+01  6.0345e-02  5.5257e-02  3.7516e-02  1.5674e-02 
 5.0100e-01   7.8001e+01  5.1930e-02  4.4613e-02  2.9949e-02  1.3939e-02 
 5.0100e-01   7.8501e+01  4.5134e-02  3.6737e-02  2.4134e-02  1.2495e-02 
 5.0100e-01   7.9001e+01  3.9534e-02  3.0791e-02  1.9872e-02  1.1281e-02 
 5.0100e-01   7.9501e+01  3.4867e-02  2.6180e-02  1.6923e-02  1.0248e-02 
 5.0100e-01   8.0001e+01  3.0996e-02  2.2507e-02  1.5013e-02  9.3577e-03 
 5.0100e-01   8.0501e+01  2.7843e-02  1.9506e-02  1.3829e-02  8.5846e-03 
 5.0100e-01   8.1001e+01  2.5335e-02  1.6998e-02  1.3028e-02  7.9146e-03 
 5.0100e-01   8.1501e+01  2.3375e-02  1.4866e-02  1.2277e-02  7.3405e-03 
 5.0100e-01   8.2001e+01  2.1852e-02  1.3032e-02  1.1318e-02  6.8599e-03 
 5.0100e-01   8.2501e+01  2.0652e-02  1.1451e-02  1.0041e-02  6.4716e-03 
 5.0100e-01   8.3001e+01  1.9676e-02  1.0098e-02  8.4983e-03  6.1738e-03 
 5.0100e-01   8.3501e+01  1.8838e-02  8.9652e-03  6.8661e-03  5.9639e-03 
 5.0100e-01   8.4001e+01  1.8078e-02  8.0552e-03  5.3480e-03  5.8372e-03 
 5.0100e-01   8.4501e+01  1.7361e-02  7.3642e-03  4.0964e-03  5.7852e-03 
 5.0100e-01   8.5001e+01  1.6688e-02  6.8696e-03  3.1733e-03  5.7912e-03 
 5.0100e-01   8.5501e+01  1.6085e-02  6.5202e-03  2.5580e-03  5.8267e-03 
 5.0100e-01   8.6001e+01  1.5596e-02  6.2427e-03  2.1796e-03  5.8503e-03 
 5.0100e-01   8.6501e+01  1.5276e-02  5.9589e-03  1.9478e-03  5.8120e-03 
 5.0100e-01   8.7001e+01  1.5187e-02  5.6027e-03  1.7763e-03  5.6630e-03 
 5.0100e-01   8.7501e+01  1.5395e-02  5.1309e-03  1.5980e-03  5.3661e-03 
 5.0100e-01   8.8001e+01  1.5960e-02  4.5284e-03  1.3771e-03  4.9057e-03 
 5.0100e-01   8.8501e+01  1.6903e-02  3.8122e-03  1.1118e-03  4.2949e-03 
 5.0100e-01   8.9001e+01  1.8170e-02  3.0313e-03  8.2922e-04  3.5763e-03 
 5.0100e-01   8.9501e+01  1.9600e-02  2.2563e-03  5.6588e-04  2.8151e-03 
 7.5100e-01   5.0001e+01  1.1007e-02  2.2318e-03  5.2624e-04  2.7264e-03 
 7.5100e-01   5.0501e+01  8.2852e-03  1.6638e-03  3.0935e-04  2.3421e-03 
 7.5100e-01   5.1001e+01  6.0590e-03  1.3065e-03  1.8217e-04  1.9181e-03 
 7.5100e-01   5.1501e+01  4.4843e-03  1.1490e-03  1.0541e-04  1.5452e-03 
 7.5100e-01   5.2001e+01  3.5704e-03  1.1567e-03  5.8212e-05  1.2853e-03 
 7.5100e-01   5.2501e+01  3.2408e-03  1.2896e-03  3.0025e-05  1.1613e-03 
 7.5100e-01   5.3001e+01  3.4211e-03  1.5648e-03  1.3830e-05  1.1720e-03 
 7.5100e-01   5.3501e+01  4.1503e-03  2.1784e-03  6.0002e-06  1.3127e-03 
 7.5100e-01   5.4001e+01  5.6893e-03  3.6295e-03  2.8368e-06  1.6029e-03 
 7.5100e-01   5.4501e+01  8.6460e-03  6.8058e-03  5.8646e-06  2.1111e-03 
 7.5100e-01   5.5001e+01  1.4103e-02  1.3079e-02  2.1482e-05  2.9767e-03 
 7.5100e-01   5.5501e+01  2.3651e-02  2.4029e-02  7.4347e-05  4.4297e-03 
 7.5100e-01   5.6001e+01  3.9269e-02  4.0953e-02  2.1915e-04  6.7903e-03 
 7.5100e-01   5.6501e+01  6.2992e-02  6.4056e-02  5.8611e-04  1.0438e-02 
 7.5100e-01   5.7001e+01  9.6527e-02  9.1825e-02  1.4206e-03  1.5734e-02 
 7.5100e-01   5.7501e+01  1.4112e-01  1.2111e-01  3.1215e-03  2.2928e-02 
 7.5100e-01   5.8001e+01  1.9787e-01  1.4808e-01  6.2435e-03  3.2089e-02 
 7.5100e-01   5.8501e+01  2.6844e-01  1.6960e-01  1.1403e-02  4.3145e-02 
 7.5100e-01   5.9001e+01  3.5559e-01  1.8418e-01  1.9095e-02  5.6010e-02 
 7.5100e-01   5.9501e+01  4.6286e-01  1.9203e-01  2.9483e-02  7.0768e-02 
 7.5100e-01   6.0001e+01  5.9330e-01  1.9437e-01  4.2284e-02  8.7765e-02 
 7.5100e-01   6.0501e+01  7.4759e-01  1.9281e-01  5.6844e-02  1.0751e-01 
 7.5100e-01   6.1001e+01  9.2277e-01  1.8929e-01  7.2410e-02  1.3044e-01 
 7.5100e-01   6.1501e+01  1.1120e+00  1.8640e-01  8.8405e-02  1.5660e-01 
 7.5100e-01   6.2001e+01  1.3056e+00  1.8727e-01  1.0453e-01  1.8551e-01 
 7.5100e-01   6.2501e+01  1.4929e+00  1.9508e-01  1.2064e-01  2.1612e-01 
 7.5100e-01   6.3001e+01  1.6632e+00  2.1218e-01  1.3650e-01  2.4704e-01 
 7.5100e-01   6.3501e+01  1.8069e+00  2.3953e-01  1.5165e-01  2.7665e-01 
 7.5100e-01   6.4001e+01  1.9157e+00  2.7668e-01  1.6552e-01  3.0327e-01 
 7.5100e-01   6.4501e+01  1.9829e+00  3.2213e-01  1.7759e-01  3.2521e-01 
 7.5100e-01   6.5001e+01  2.0044e+00  3.7367e-01  1.8761e-01  3.4079e-01 
 7.5100e-01   6.5501e+01  1.9791e+00  4.2860e-01  1.9562e-01  3.4860e-01 
 7.5100e-01   6.6001e+01  1.9099e+00  4.8378e-01  2.0190e-01  3.4773e-01 
 7.5100e-01   6.6501e+01  1.8033e+00  5.3576e-01  2.0687e-01  3.3808e-01 
 7.5100e-01   6.7001e+01  1.6686e+00  5.8113e-01  2.1093e-01  3.2052e-01 
 7.5100e-01   6.7501e+01  1.5159e+00  6.1691e-01  2.1442e-01  2.9675e-01 
 7.5100e-01   6.8001e+01  1.3553e+00  6.4109e-01  2.1749e-01  2.6899e-01 
