timestamp_utc,chi_amplitude,speed_km_s,v_alfven_kms,speed_ratio,density_p_cm3,bt_nT
2025-12-27 14:19:00.000,0.15,532.1,2032.653929716461,0.261775992568604,2.48,146.64
2025-12-27 15:18:00.000,0.1379,478.9,2403.320691764893,0.19926595798928393,1.98,154.92
2025-12-27 16:20:00.000,0.1279,468.5,2011.1687397455134,0.23294912591933106,3.67,176.5
2025-12-27 17:19:00.000,0.1358,473.9,3046.90321816391,0.15553496979322376,2.1,202.27
2025-12-27 18:20:00.000,0.1484,504.2,2922.5637925628666,0.1725197586047745,0.62,105.42
2025-12-27 19:19:00.000,0.1373,477.6,1540.9998782116388,0.30992864227495226,7.82,197.41
2025-12-27 20:21:00.000,0.1325,466.1,2925.1244100262784,0.15934364993241867,2.05,191.86
2025-12-27 21:19:00.000,0.1422,489.3,2911.068624658171,0.1680826057673084,1.24,148.5
2025-12-27 22:20:00.000,0.1328,466.6,2390.5857967012753,0.1951822857158495,2.85,184.88
2025-12-27 23:20:00.000,0.1318,464.2,2490.2231807288026,0.1864089948211568,3.18,203.43
2025-12-28 01:49:00.000,0.1461,498.6,2191.3274681965418,0.22753331359020787,1.45,120.88
2025-12-28 02:55:00.000,0.1421,489.1,2495.590374482171,0.195985689398841,1.38,134.3
2025-12-28 03:48:00.000,0.1257,456.8,2311.224784565726,0.19764412490316544,3.59,200.61
2025-12-28 04:28:00.000,0.1306,461.4,2278.197796998592,0.20252850766859254,2.46,163.69
2025-12-28 05:20:00.000,0.1288,457.2,2338.0984594806646,0.19554351877104126,2.88,181.77
2025-12-28 06:20:00.000,0.1285,456.5,2382.0104787054092,0.19164483283385958,3.25,196.72
2025-12-28 07:17:00.000,0.1267,452.2,2688.6128650261953,0.1681908190957028,2.65,200.5
2025-12-28 08:21:00.000,0.1005,469.3,2123.057384138863,0.22104913579166094,5.5,228.09
2025-12-28 09:19:00.000,0.1112,462.0,2257.3116130226836,0.20466824222879565,4.09,209.13
2025-12-28 11:19:00.000,0.136,474.4,3350.17375756393,0.14160459556132357,0.98,151.93
2025-12-28 12:20:00.000,0.1213,442.4,2288.274790729985,0.19333342384935748,3.54,197.23
