timestamp,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,baseline,chi_amplitude,chi_status
2025-12-20 18:05:00+00:00,1.91,-3.01,-0.71,302.33,-11.31,3.63,7.7202777777777785,0.5298096643039615,VIOLATION
2025-12-20 18:06:00+00:00,1.86,-3.1,-0.69,300.93,-10.78,3.68,7.726005547850208,0.5236865962354925,VIOLATION
2025-12-20 18:07:00+00:00,1.78,-3.07,-0.66,300.12,-10.59,3.61,7.73185595567867,0.5331004585841216,VIOLATION
2025-12-20 18:08:00+00:00,1.7,-3.14,-0.77,298.44,-12.16,3.65,7.737745504840941,0.5282863725982636,VIOLATION
2025-12-20 18:09:00+00:00,1.71,-3.14,-0.77,298.52,-12.18,3.66,7.743024861878453,0.5273165119203703,VIOLATION
2025-12-20 18:10:00+00:00,1.58,-2.82,-0.58,299.3,-10.16,3.29,7.747806896551724,0.575363706926632,VIOLATION
2025-12-20 18:11:00+00:00,1.02,-3.15,-1.12,287.94,-18.61,3.5,7.752327823691459,0.5485227044573833,VIOLATION
2025-12-20 18:12:00+00:00,0.66,-3.14,-1.49,281.95,-24.92,3.53,7.755790921595598,0.5448562196060626,VIOLATION
2025-12-20 18:13:00+00:00,1.85,-3.14,-0.67,300.51,-10.39,3.7,7.7592994505494515,0.5231528279607773,VIOLATION
2025-12-20 18:14:00+00:00,2.16,-3.16,-0.56,304.32,-8.33,3.87,7.762249657064472,0.5014331964345041,VIOLATION
2025-12-20 18:15:00+00:00,2.1,-3.27,-0.54,302.74,-7.93,3.92,7.766232876712329,0.4952507783079189,VIOLATION
2025-12-20 18:16:00+00:00,2.02,-3.23,-0.57,302.0,-8.52,3.85,7.770218878248974,0.5045184620503764,VIOLATION
2025-12-20 18:17:00+00:00,1.64,-3.23,-0.8,296.96,-12.41,3.71,7.773647540983607,0.5227465638954644,VIOLATION
2025-12-20 18:18:00+00:00,1.45,-3.5,-0.7,292.55,-10.4,3.85,7.776807639836289,0.504938249947372,VIOLATION
2025-12-20 18:19:00+00:00,1.38,-3.73,-0.57,290.25,-8.12,4.02,7.779904632152588,0.48328415448870055,VIOLATION
2025-12-20 18:20:00+00:00,1.24,-3.63,-0.49,288.84,-7.29,3.87,7.783306122448979,0.5027819876134688,VIOLATION
2025-12-20 18:21:00+00:00,1.11,-3.41,-0.46,288.07,-7.25,3.62,7.786820652173914,0.5351119331367451,VIOLATION
2025-12-20 18:22:00+00:00,1.23,-3.14,-0.64,291.41,-10.7,3.43,7.789402985074627,0.5596581655138056,VIOLATION
2025-12-20 18:23:00+00:00,1.04,-2.89,-0.7,289.81,-12.88,3.15,7.791571815718157,0.595717003641625,VIOLATION
2025-12-20 18:24:00+00:00,1.22,-2.18,-1.24,299.15,-26.38,2.79,7.794451962110961,0.6420530893560876,VIOLATION
2025-12-20 18:25:00+00:00,1.13,-2.44,-1.24,294.79,-24.68,2.96,7.797770270270271,0.6204043082308699,VIOLATION
2025-12-20 18:26:00+00:00,1.19,-2.33,-1.33,297.06,-26.98,2.93,7.801511470985155,0.6244317513475363,VIOLATION
2025-12-20 18:27:00+00:00,1.17,-1.73,-1.48,304.1,-35.32,2.55,7.804865229110512,0.6732807133569669,VIOLATION
2025-12-20 18:28:00+00:00,1.66,-1.88,-1.76,311.4,-35.09,3.06,7.809313593539703,0.6081601842021812,VIOLATION
2025-12-20 18:29:00+00:00,0.43,-3.02,-0.82,278.09,-15.07,3.16,7.813897849462365,0.5955923585285385,VIOLATION
2025-12-20 18:30:00+00:00,0.12,-2.87,-0.47,272.38,-9.31,2.91,7.8177181208053685,0.6277686205830844,VIOLATION
2025-12-20 18:31:00+00:00,0.12,-2.65,-0.58,272.63,-12.27,2.71,7.822788203753351,0.6535762020631276,VIOLATION
2025-12-20 18:32:00+00:00,0.17,-2.33,-1.0,274.16,-23.1,2.54,7.826506024096385,0.6754618226600985,VIOLATION
2025-12-20 18:33:00+00:00,0.15,-2.6,-0.95,273.2,-20.04,2.77,7.830120320855615,0.6462378754740112,VIOLATION
2025-12-20 18:34:00+00:00,-0.1,-2.87,-1.15,268.06,-21.9,3.09,7.833818424566088,0.6055563414247562,VIOLATION
2025-12-20 18:35:00+00:00,-0.02,-2.72,-1.28,269.49,-25.18,3.0,7.836693333333334,0.6171854795900312,VIOLATION
2025-12-20 18:36:00+00:00,0.37,-2.57,-0.88,278.17,-18.64,2.74,7.8402663115845534,0.6505220752576408,VIOLATION
2025-12-20 18:37:00+00:00,0.29,-2.67,-1.07,276.29,-21.8,2.89,7.843723404255319,0.6315525355684855,VIOLATION
2025-12-20 18:38:00+00:00,0.11,-2.67,-1.21,272.3,-24.28,2.93,7.847636122177955,0.6266391618592482,VIOLATION
2025-12-20 18:39:00+00:00,0.61,-1.8,-1.99,288.7,-46.37,2.75,7.8515649867374,0.6497513547114228,VIOLATION
2025-12-20 18:40:00+00:00,0.66,-2.22,-1.63,286.44,-35.14,2.83,7.85517880794702,0.6397281246943848,VIOLATION
2025-12-20 18:41:00+00:00,0.58,-2.38,-1.21,283.61,-26.27,2.73,7.858174603174603,0.652591073899387,VIOLATION
2025-12-20 18:42:00+00:00,0.52,-2.3,-1.3,282.68,-28.8,2.69,7.8594980184940555,0.6577389556342904,VIOLATION
2025-12-20 18:43:00+00:00,0.55,-1.95,-1.25,285.72,-31.73,2.38,7.8599736147757255,0.697200001342764,VIOLATION
2025-12-20 18:44:00+00:00,1.08,-2.0,-1.34,298.41,-30.59,2.63,7.862411067193675,0.6654970113463269,VIOLATION
2025-12-20 18:45:00+00:00,0.89,-2.01,-0.98,293.94,-24.07,2.41,7.861657894736842,0.6934488841579551,VIOLATION
2025-12-20 18:46:00+00:00,0.78,-2.03,-0.98,291.14,-24.18,2.38,7.860946123521682,0.6972374619285946,VIOLATION
2025-12-20 18:47:00+00:00,0.94,-2.17,-0.87,293.48,-20.05,2.52,7.860288713910761,0.6794010892322281,VIOLATION
2025-12-20 18:48:00+00:00,0.96,-2.24,-0.78,293.08,-17.72,2.56,7.8608125819135,0.6743339224382273,VIOLATION
2025-12-20 18:49:00+00:00,1.07,-2.6,-0.58,292.29,-11.56,2.87,7.8606806282722514,0.6348916670551955,VIOLATION
2025-12-20 18:50:00+00:00,1.08,-2.44,-0.41,293.82,-8.66,2.7,7.861359477124182,0.6565479535878309,VIOLATION
2025-12-20 18:51:00+00:00,0.87,-2.57,-0.6,288.77,-12.5,2.78,7.862597911227154,0.6464272965007679,VIOLATION
2025-12-20 18:52:00+00:00,0.94,-2.45,-0.4,290.94,-8.68,2.65,7.865593220338983,0.6630896201004158,VIOLATION
2025-12-20 18:53:00+00:00,0.73,-2.56,-0.85,286.0,-17.68,2.8,7.868242187500001,0.6441390677515925,VIOLATION
2025-12-20 18:54:00+00:00,1.0,-2.39,0.22,292.64,4.87,2.6,7.872314694408323,0.6697286502219263,VIOLATION
2025-12-20 18:55:00+00:00,1.29,-1.67,0.69,307.74,18.01,2.22,7.877467532467532,0.7181835417473807,VIOLATION
2025-12-20 18:56:00+00:00,1.4,-2.15,-0.17,303.07,-3.7,2.57,7.882023346303502,0.6739415899845977,VIOLATION
2025-12-20 18:57:00+00:00,0.99,-2.1,-0.59,295.25,-14.36,2.39,7.88660621761658,0.6969545665077869,VIOLATION
2025-12-20 18:58:00+00:00,0.36,-2.18,-1.13,279.25,-27.17,2.48,7.891655886157826,0.685744026884144,VIOLATION
2025-12-20 18:59:00+00:00,0.31,-2.23,-1.12,277.79,-26.43,2.51,7.896602067183463,0.6821417644392889,VIOLATION
2025-12-20 19:00:00+00:00,-0.13,-2.2,-1.49,266.62,-34.11,2.66,7.901522580645162,0.6633560212160009,VIOLATION
2025-12-20 19:01:00+00:00,-0.45,-2.32,-1.44,259.09,-31.4,2.76,7.906121134020618,0.6509034008948437,VIOLATION
2025-12-20 19:02:00+00:00,-0.11,-2.33,-1.36,267.34,-30.27,2.7,7.91052767052767,0.6586826931837408,VIOLATION
2025-12-20 19:03:00+00:00,-0.15,-2.33,-1.38,266.4,-30.57,2.71,7.914794344473008,0.6576032323704754,VIOLATION
2025-12-20 19:04:00+00:00,-0.03,-2.36,-1.35,269.23,-29.83,2.72,7.918818998716303,0.6565144372612973,VIOLATION
2025-12-20 19:05:00+00:00,-0.94,-2.54,-2.1,249.72,-37.82,3.43,7.922807692307693,0.5670726675178284,VIOLATION
2025-12-20 19:06:00+00:00,-1.36,-2.85,-2.41,244.46,-37.33,3.98,7.926901408450704,0.49791226168689257,VIOLATION
2025-12-20 19:07:00+00:00,-1.37,-3.13,-2.37,246.3,-34.77,4.16,7.931074168797954,0.47548088550652196,VIOLATION
2025-12-20 19:08:00+00:00,-0.92,-3.1,-2.01,253.46,-31.84,3.8,7.935785440613027,0.5211564087213457,VIOLATION
2025-12-20 19:09:00+00:00,-0.83,-2.76,-1.75,253.33,-31.24,3.36,7.940625,0.5768595041322313,VIOLATION
2025-12-20 19:10:00+00:00,-0.39,-2.97,-1.66,262.6,-28.89,3.43,7.944458598726114,0.5682525174780321,VIOLATION
2025-12-20 19:11:00+00:00,-0.22,-2.97,-1.56,265.82,-27.67,3.36,7.948015267175573,0.5772529509503549,VIOLATION
2025-12-20 19:12:00+00:00,0.41,-2.86,-1.22,278.23,-22.86,3.14,7.951715374841169,0.6051166506871205,VIOLATION
2025-12-20 19:13:00+00:00,0.97,-2.72,-0.97,289.52,-18.59,3.05,7.955862944162437,0.6166349242808515,VIOLATION
2025-12-20 19:14:00+00:00,1.17,-2.49,-0.81,295.18,-16.34,2.87,7.9602408111533585,0.6394581435301873,VIOLATION
2025-12-20 19:15:00+00:00,1.14,-2.43,-0.51,295.22,-10.82,2.73,7.964759493670886,0.6572401210395158,VIOLATION
2025-12-20 19:16:00+00:00,0.25,-2.16,-0.83,276.73,-20.84,2.33,7.96905183312263,0.7076189176840876,VIOLATION
2025-12-20 19:17:00+00:00,0.46,-1.69,-0.88,285.2,-26.74,1.96,7.973497474747475,0.7541856624138362,VIOLATION
2025-12-20 19:18:00+00:00,0.72,-1.65,-0.76,293.74,-23.0,1.96,7.978537200504413,0.7543409335891689,VIOLATION
2025-12-20 19:19:00+00:00,0.17,-1.71,-1.07,275.52,-31.88,2.02,7.9836523929471035,0.746982972131339,VIOLATION
2025-12-20 19:20:00+00:00,0.41,-0.87,-1.28,295.22,-52.96,1.6,7.988415094339622,0.7997099573438895,VIOLATION
2025-12-20 19:21:00+00:00,0.58,-0.97,-1.24,300.83,-47.79,1.67,7.99286432160804,0.7910636371638019,VIOLATION
2025-12-20 19:22:00+00:00,0.51,-0.52,-1.19,314.29,-58.55,1.4,7.997854454203262,0.8249530535949886,VIOLATION
2025-12-20 19:23:00+00:00,1.12,-0.72,-0.82,327.45,-31.52,1.56,8.00419799498747,0.80510227246041,VIOLATION
2025-12-20 19:24:00+00:00,1.45,-1.22,-0.24,319.78,-7.33,1.91,8.012315394242803,0.7616169726203716,VIOLATION
2025-12-20 19:25:00+00:00,1.24,-1.14,-0.56,317.3,-18.38,1.77,8.0196125,0.7792910817075015,VIOLATION
2025-12-20 19:26:00+00:00,1.49,-1.26,-0.57,319.85,-16.31,2.03,8.026966292134832,0.7471024636058231,VIOLATION
2025-12-20 19:27:00+00:00,1.74,-1.28,-0.52,323.65,-13.53,2.23,8.033902743142145,0.7224263136738168,VIOLATION
2025-12-20 19:28:00+00:00,1.69,-1.38,-0.45,320.73,-11.52,2.23,8.040821917808218,0.7226651674673753,VIOLATION
2025-12-20 19:29:00+00:00,1.52,-1.48,-0.64,315.84,-16.91,2.22,8.047375621890547,0.7241336673832975,VIOLATION
2025-12-20 19:30:00+00:00,1.58,-1.58,-0.3,315.0,-7.57,2.25,8.054310559006211,0.7206464807240288,VIOLATION
2025-12-20 19:31:00+00:00,1.56,-1.27,-0.3,320.84,-8.56,2.03,8.06090570719603,0.7481672564178733,VIOLATION
2025-12-20 19:32:00+00:00,1.59,-1.28,-0.31,321.15,-8.64,2.07,8.067410161090457,0.7434120791349225,VIOLATION
2025-12-20 19:33:00+00:00,1.2,-1.79,-0.34,303.84,-9.09,2.18,8.073663366336634,0.7299862650838811,VIOLATION
2025-12-20 19:34:00+00:00,2.06,-1.31,-0.43,327.53,-10.07,2.48,8.080321384425217,0.6930815147055673,VIOLATION
2025-12-20 19:35:00+00:00,3.35,-1.49,-0.25,336.07,-3.89,3.67,8.08625925925926,0.5461436639200473,VIOLATION
2025-12-20 19:36:00+00:00,4.25,-1.87,-0.37,336.19,-4.62,4.66,8.087595561035759,0.4238089720446895,VIOLATION
2025-12-20 19:37:00+00:00,4.45,-1.61,-0.17,340.08,-2.09,4.74,8.090283251231527,0.41411198436365465,VIOLATION
2025-12-20 19:38:00+00:00,4.58,-1.31,0.23,344.04,2.72,4.77,8.094944649446495,0.4107433458082809,VIOLATION
2025-12-20 19:39:00+00:00,4.46,-1.26,0.17,344.29,2.05,4.64,8.096830466830466,0.42693625375901634,VIOLATION
2025-12-20 19:40:00+00:00,4.49,-1.09,0.29,346.34,3.58,4.63,8.101840490797546,0.4285249129183704,VIOLATION
2025-12-20 19:41:00+00:00,4.34,-1.02,0.23,346.71,3.0,4.46,8.10593137254902,0.44978562055139965,VIOLATION
2025-12-20 19:42:00+00:00,4.46,-0.91,0.23,348.49,2.95,4.56,8.110183598531211,0.4377439247089505,VIOLATION
2025-12-20 19:43:00+00:00,4.61,-0.93,0.32,348.6,3.92,4.72,8.115244498777507,0.41837858357674523,VIOLATION
2025-12-20 19:44:00+00:00,4.76,-0.98,0.29,348.34,3.44,4.86,8.11960927960928,0.4014490312723686,VIOLATION
2025-12-20 19:45:00+00:00,4.76,-1.12,0.26,346.76,3.07,4.9,8.124536585365853,0.3968886780784494,VIOLATION
2025-12-20 19:46:00+00:00,4.79,-1.08,0.29,347.29,3.38,4.92,8.12872107186358,0.3947387348509368,VIOLATION
2025-12-20 19:47:00+00:00,4.76,-1.03,0.33,347.79,3.89,4.88,8.13338199513382,0.4000035897834763,VIOLATION
2025-12-20 19:48:00+00:00,4.77,-0.95,0.32,348.76,3.71,4.88,8.137436208991494,0.40030251854904575,VIOLATION
2025-12-20 19:49:00+00:00,4.81,-0.88,0.34,349.68,3.96,4.9,8.142803398058252,0.3982416422864313,VIOLATION
2025-12-20 19:50:00+00:00,4.84,-0.75,0.35,351.21,4.06,4.91,8.14670303030303,0.39730219921648907,VIOLATION
2025-12-20 19:51:00+00:00,4.88,-0.7,0.38,351.8,4.42,4.95,8.152167070217917,0.39279949032402733,VIOLATION
2025-12-20 19:52:00+00:00,4.91,-0.65,0.36,352.51,4.16,4.96,8.156880290205562,0.39192438487104453,VIOLATION
2025-12-20 19:53:00+00:00,4.93,-0.54,0.39,353.72,4.45,4.97,8.162246376811595,0.39109899768286305,VIOLATION
2025-12-20 19:54:00+00:00,4.96,-0.57,0.43,353.41,4.97,5.01,8.1662123039807,0.38649647921131974,VIOLATION
2025-12-20 19:55:00+00:00,4.93,-0.68,0.49,352.19,5.58,5.0,8.170879518072288,0.3880707714584411,VIOLATION
2025-12-20 19:56:00+00:00,4.97,-0.66,0.55,352.47,6.28,5.04,8.175294825511433,0.38350847185689035,VIOLATION
2025-12-20 19:57:00+00:00,4.98,-0.6,0.53,353.07,6.04,5.04,8.180276442307692,0.38388390226844293,VIOLATION
2025-12-20 19:58:00+00:00,5.0,-0.53,0.41,353.97,4.7,5.04,8.184957983193277,0.38423630147534416,VIOLATION
2025-12-20 19:59:00+00:00,4.99,-0.66,0.48,352.49,5.47,5.06,8.189052757793766,0.38210191707652064,VIOLATION
2025-12-20 20:00:00+00:00,4.92,-0.59,0.68,353.12,7.77,5.0,8.193592814371257,0.3897670883485709,VIOLATION
2025-12-20 20:02:00+00:00,5.0,-0.59,0.76,353.25,8.64,5.09,8.198098086124402,0.37912428632501705,VIOLATION
2025-12-20 20:03:00+00:00,4.98,-0.63,0.79,352.8,8.9,5.08,8.202162485065712,0.3806511381297878,VIOLATION
2025-12-20 20:04:00+00:00,4.98,-0.64,0.51,352.63,5.86,5.05,8.205143198090692,0.38453237462386797,VIOLATION
2025-12-20 20:05:00+00:00,4.91,-0.66,0.58,352.31,6.73,4.99,8.208796185935638,0.3921154957471708,VIOLATION
2025-12-20 20:06:00+00:00,4.9,-0.64,0.65,352.59,7.53,4.98,8.213535714285713,0.39368377112692887,VIOLATION
2025-12-20 20:07:00+00:00,4.88,-0.59,0.78,353.05,8.98,4.98,8.218109393579073,0.3940212083461744,VIOLATION
2025-12-20 20:08:00+00:00,4.92,-0.6,0.79,353.03,9.02,5.01,8.223052256532068,0.39073718082963005,VIOLATION
2025-12-20 20:10:00+00:00,4.9,-0.38,0.99,355.59,11.35,5.02,8.227330960854093,0.3898385729363117,VIOLATION
2025-12-20 20:11:00+00:00,4.84,-0.5,1.1,354.11,12.78,4.99,8.232203791469194,0.3938439661599486,VIOLATION
2025-12-20 20:12:00+00:00,4.83,-0.7,1.16,351.7,13.34,5.01,8.236852071005918,0.3917579244095666,VIOLATION
2025-12-20 20:13:00+00:00,3.86,-0.62,1.03,350.92,14.79,4.04,8.24176122931442,0.5098135110211071,VIOLATION
2025-12-20 20:14:00+00:00,3.26,-0.15,0.7,357.45,12.1,3.34,8.246009445100354,0.5949555937042281,VIOLATION
2025-12-20 20:15:00+00:00,3.24,0.19,1.24,3.38,20.87,3.47,8.250518867924528,0.5794203909416789,VIOLATION
2025-12-20 20:17:00+00:00,2.43,1.37,2.4,29.39,40.74,3.68,8.25527679623086,0.5542245171379123,VIOLATION
2025-12-20 20:18:00+00:00,1.87,1.38,2.53,36.4,47.48,3.43,8.260505882352941,0.5847711933324123,VIOLATION
2025-12-20 20:19:00+00:00,2.43,1.53,2.27,32.3,38.36,3.66,8.266016451233842,0.5572232378688668,VIOLATION
2025-12-20 20:20:00+00:00,2.29,1.68,2.35,36.17,39.55,3.69,8.271537558685447,0.5538918884403359,VIOLATION
2025-12-20 20:21:00+00:00,1.83,1.89,2.4,45.97,42.46,3.56,8.276541617819461,0.5698686523444416,VIOLATION
2025-12-20 20:22:00+00:00,1.52,1.84,2.39,50.4,45.0,3.38,8.281744730679156,0.5918734385184535,VIOLATION
2025-12-20 20:23:00+00:00,1.46,1.42,2.09,44.11,45.66,2.92,8.285929824561403,0.6475953741070256,VIOLATION
2025-12-20 20:24:00+00:00,1.65,1.37,2.22,39.78,45.98,3.09,8.290151869158878,0.6272685894337527,VIOLATION
2025-12-20 20:25:00+00:00,1.58,1.45,2.37,42.54,47.82,3.19,8.292765460910152,0.6153273579197682,VIOLATION
2025-12-20 20:27:00+00:00,1.78,1.42,2.3,38.62,45.31,3.24,8.29458041958042,0.6093834966803667,VIOLATION
2025-12-20 20:28:00+00:00,2.21,1.6,2.27,35.95,39.77,3.55,8.296344586728754,0.572100704968456,VIOLATION
2025-12-20 20:29:00+00:00,1.97,2.16,2.29,47.7,38.03,3.71,8.29853488372093,0.5529331319341884,VIOLATION
2025-12-20 20:31:00+00:00,1.89,2.72,2.21,55.21,33.72,3.98,8.301068524970963,0.5205436519373966,VIOLATION
2025-12-20 20:33:00+00:00,2.21,2.21,2.8,45.0,41.8,4.2,8.30300464037123,0.4941590205094457,VIOLATION
2025-12-20 20:34:00+00:00,2.19,2.28,2.67,46.15,40.22,4.14,8.306268829663964,0.5015812653191618,VIOLATION
2025-12-20 20:36:00+00:00,1.69,2.63,2.98,57.34,43.63,4.31,8.309270833333333,0.48130226027654854,VIOLATION
2025-12-20 20:37:00+00:00,2.03,2.2,3.53,47.35,49.71,4.63,8.311988439306358,0.44297323873727895,VIOLATION
2025-12-20 20:38:00+00:00,2.08,2.14,3.5,45.73,49.53,4.6,8.31391454965358,0.446710695361709,VIOLATION
2025-12-20 20:39:00+00:00,2.01,2.21,3.46,47.67,49.22,4.57,8.316389850057671,0.4504827115616389,VIOLATION
2025-12-20 20:40:00+00:00,1.91,2.21,3.44,49.18,49.71,4.51,8.317811059907834,0.45779004025008796,VIOLATION
2025-12-20 20:41:00+00:00,1.91,2.51,3.27,52.8,46.0,4.54,8.320264672036824,0.45434428122722265,VIOLATION
2025-12-20 20:42:00+00:00,1.66,2.74,3.34,58.8,46.15,4.63,8.322206896551723,0.44365718642269947,VIOLATION
2025-12-20 20:43:00+00:00,1.68,2.92,3.09,60.04,42.56,4.57,8.325637198622273,0.45109306459375337,VIOLATION
2025-12-20 20:44:00+00:00,1.86,2.45,3.69,52.76,50.19,4.8,8.327809633027524,0.4236179485943665,VIOLATION
2025-12-20 20:45:00+00:00,1.88,2.42,3.74,52.22,50.69,4.84,8.329289805269187,0.4189180454571085,VIOLATION
2025-12-20 20:46:00+00:00,1.73,2.6,3.88,56.4,51.14,4.98,8.330503432494279,0.4021969932123402,VIOLATION
2025-12-20 20:48:00+00:00,2.1,2.03,3.82,43.97,52.56,4.81,8.331782857142857,0.42269258783234187,VIOLATION
2025-12-20 20:49:00+00:00,2.1,2.04,3.9,44.18,53.08,4.87,8.331632420091324,0.4154806940046667,VIOLATION
2025-12-20 20:50:00+00:00,1.85,2.16,3.99,49.51,54.52,4.9,8.331391106043329,0.41186292449460277,VIOLATION
2025-12-20 20:51:00+00:00,1.67,2.42,4.03,55.37,53.92,4.99,8.332369020501138,0.40113070031794107,VIOLATION
2025-12-20 20:52:00+00:00,1.88,2.2,3.94,49.49,53.63,4.89,8.333526734926052,0.4132136182504979,VIOLATION
2025-12-20 20:53:00+00:00,2.15,1.26,4.14,30.45,58.95,4.83,8.334511363636363,0.42048192278273383,VIOLATION
2025-12-20 20:54:00+00:00,1.44,-0.74,4.07,332.72,68.28,4.38,8.334869466515324,0.4744968691355873,VIOLATION
2025-12-20 20:55:00+00:00,1.42,1.82,3.47,52.06,56.47,4.17,8.335589569160998,0.49973544577726575,VIOLATION
2025-12-20 20:56:00+00:00,1.35,1.42,3.61,46.56,61.49,4.1,8.335775764439411,0.5081441588807267,VIOLATION
2025-12-20 20:58:00+00:00,1.74,2.27,3.37,52.42,49.71,4.42,8.33601809954751,0.4697708249649886,VIOLATION
2025-12-20 20:59:00+00:00,1.95,1.49,3.57,37.3,55.44,4.33,8.33697175141243,0.4806267636367579,VIOLATION
2025-12-20 21:00:00+00:00,2.32,0.89,3.5,20.86,54.63,4.3,8.337765237020315,0.48427427760766506,VIOLATION
2025-12-20 21:02:00+00:00,2.71,-0.02,3.0,359.62,47.89,4.05,8.338432919954904,0.5142972260041995,VIOLATION
2025-12-20 21:03:00+00:00,1.98,1.04,3.12,27.73,54.35,3.84,8.338907657657657,0.5395080317895462,VIOLATION
2025-12-20 21:04:00+00:00,1.66,1.57,2.99,43.35,52.62,3.77,8.34013498312711,0.5479689468303487,VIOLATION
2025-12-20 21:05:00+00:00,1.37,1.33,3.55,44.25,61.77,4.03,8.341280898876404,0.5168607736801126,VIOLATION
2025-12-20 21:06:00+00:00,1.22,1.14,3.8,43.02,66.23,4.15,8.342031425364759,0.5025192559954256,VIOLATION
2025-12-20 21:07:00+00:00,1.04,1.23,3.78,49.76,66.97,4.11,8.34256726457399,0.5073458960945069,VIOLATION
2025-12-20 21:08:00+00:00,1.43,1.92,3.94,53.38,58.77,4.61,8.343146696528557,0.4474506840544774,VIOLATION
2025-12-20 21:09:00+00:00,2.03,1.64,3.85,38.96,55.87,4.65,8.343031319910514,0.4426486223415166,VIOLATION
2025-12-20 21:11:00+00:00,1.56,2.03,3.65,52.45,54.87,4.46,8.341810055865922,0.4653438558141529,VIOLATION
2025-12-20 21:12:00+00:00,1.59,1.72,3.2,47.24,53.69,3.97,8.341908482142857,0.5240897201763364,VIOLATION
2025-12-20 21:14:00+00:00,0.94,1.84,3.59,63.05,60.08,4.15,8.342073578595318,0.5025217698093237,VIOLATION
2025-12-20 21:15:00+00:00,1.13,2.09,4.12,61.73,60.02,4.76,8.342550111358575,0.42943105687562494,VIOLATION
2025-12-20 21:17:00+00:00,1.99,1.92,3.85,44.0,54.37,4.74,8.345650723025583,0.43203949490452814,VIOLATION
2025-12-20 21:18:00+00:00,1.84,1.65,3.47,41.79,54.55,4.26,8.3463,0.4895941914381223,VIOLATION
2025-12-20 21:19:00+00:00,1.71,1.82,3.38,46.79,53.54,4.2,8.347314095449502,0.49684414028584234,VIOLATION
2025-12-20 21:22:00+00:00,2.76,1.57,2.66,29.59,39.98,4.14,8.34769401330377,0.5040546534884895,VIOLATION
2025-12-20 21:24:00+00:00,1.99,1.49,3.23,36.89,52.41,4.07,8.348516057585826,0.5124882108477445,VIOLATION
2025-12-20 21:26:00+00:00,0.78,1.85,3.94,67.23,63.01,4.42,8.350088495575221,0.47066429267879095,VIOLATION
2025-12-20 21:28:00+00:00,2.14,1.18,3.82,28.97,57.4,4.53,8.351337016574586,0.45757188447676356,VIOLATION
2025-12-20 21:31:00+00:00,1.35,1.99,3.19,55.74,53.06,4.0,8.35144591611479,0.5210410220963442,VIOLATION
2025-12-20 21:32:00+00:00,0.87,2.17,3.65,68.24,57.35,4.33,8.351841234840132,0.4815514473698106,VIOLATION
2025-12-20 21:33:00+00:00,-1.16,2.0,3.5,120.25,56.56,4.19,8.351993392070485,0.49832335787309734,VIOLATION
2025-12-20 21:34:00+00:00,-3.02,1.95,3.29,147.14,42.42,4.87,8.352211221122111,0.4169208762723651,VIOLATION
2025-12-20 21:35:00+00:00,-3.78,1.71,2.64,155.65,32.44,4.91,8.352505494505495,0.4121524369867303,VIOLATION
2025-12-20 21:36:00+00:00,-4.3,1.42,2.46,161.77,28.49,5.16,8.352963776070252,0.3822551924883863,VIOLATION
2025-12-20 21:37:00+00:00,-4.85,1.15,2.04,166.66,22.21,5.39,8.354429824561404,0.354833290459416,VIOLATION
2025-12-20 21:39:00+00:00,-4.65,1.63,2.04,160.67,22.54,5.33,8.356330777656078,0.3621602421182462,VIOLATION
2025-12-20 21:40:00+00:00,-5.74,0.83,0.17,171.81,1.64,5.8,8.358380743982496,0.30608569079894665,VIOLATION
2025-12-20 21:42:00+00:00,-5.94,1.4,0.95,166.77,8.8,6.18,8.36079781420765,0.2608360903670919,VIOLATION
2025-12-20 21:43:00+00:00,-6.1,1.51,0.93,166.07,8.38,6.35,8.362652838427946,0.24067157603140385,VIOLATION
2025-12-20 21:44:00+00:00,-6.22,1.64,1.18,165.24,10.39,6.54,8.364863685932388,0.21815820967905944,VIOLATION
2025-12-20 21:45:00+00:00,-5.89,1.79,1.29,163.09,11.84,6.29,8.366492374727668,0.24819150986141417,VIOLATION
2025-12-20 21:46:00+00:00,-5.84,1.96,1.31,161.47,12.02,6.29,8.369140369967356,0.24842938199822137,VIOLATION
2025-12-20 21:47:00+00:00,-5.69,2.14,1.35,159.41,12.51,6.22,8.37125,0.2569807376437211,VIOLATION
2025-12-20 21:49:00+00:00,-5.26,2.14,1.85,157.84,17.99,5.98,8.372964169381108,0.2857965376385917,VIOLATION
2025-12-20 21:50:00+00:00,-5.36,2.11,1.72,158.51,16.65,6.01,8.37418655097614,0.2823183525450072,VIOLATION
2025-12-20 21:52:00+00:00,-5.37,1.83,1.83,161.16,17.86,5.96,8.37373781148429,0.28825094191197775,VIOLATION
2025-12-20 21:53:00+00:00,-5.43,1.79,1.71,161.75,16.66,5.96,8.375508658008659,0.28840142809702074,VIOLATION
2025-12-20 21:54:00+00:00,-5.49,1.8,1.54,161.82,14.92,5.98,8.376897297297297,0.28613187105333454,VIOLATION
2025-12-20 21:55:00+00:00,-5.4,1.77,2.08,161.85,20.09,6.05,8.378660907127431,0.2779275749358136,VIOLATION
2025-12-20 21:56:00+00:00,-5.09,1.86,2.39,159.92,23.78,5.92,8.381326860841424,0.2936679241494616,VIOLATION
2025-12-20 21:57:00+00:00,-5.2,1.64,1.88,162.53,19.07,5.77,8.383868534482758,0.3117735593934884,VIOLATION
